,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
6,Frantisek Rajtoral,Czech Republic,26,"D(R),M(R)",2,0,7,0,0,0,6.00,2011-12,UEFA European Championship
7,Jan Rezek,Czech Republic,30,FW,3,1,77,0,0,0,5.98,2011-12,UEFA European Championship
8,Jermain Defoe,England,30,"AM(R),FW",1,0,13,0,0,0,5.98,2011-12,UEFA European Championship
9,Robbie Keane,Ireland,32,FW,3,3,251,0,0,0,5.97,2011-12,UEFA European Championship
0,Mario Götze,Germany,20,"M(CLR),FW",1,0,10,0,0,0,5.96,2011-12,UEFA European Championship
1,David Lafata,Czech Republic,31,FW,1,0,5,0,0,0,5.95,2011-12,UEFA European Championship
2,Christian Poulsen,Denmark,32,M(C),1,0,11,0,0,0,5.94,2011-12,UEFA European Championship
3,Ruslan Rotan,Ukraine,31,M(C),1,0,5,0,0,0,5.94,2011-12,UEFA European Championship
4,Keith Andrews,Ireland,32,M(C),3,3,269,0,0,0,5.94,2011-12,UEFA European Championship
5,John O'Shea,Ireland,31,D(C),3,3,270,0,0,0,5.92,2011-12,UEFA European Championship
6,Olivier Giroud,France,26,FW,3,0,32,0,0,0,5.92,2011-12,UEFA European Championship
7,Hatem Ben Arfa,France,25,"M(CR),FW",2,1,65,0,0,0,5.91,2011-12,UEFA European Championship
8,Niko Kranjcar,Croatia,28,M(CL),2,0,19,0,0,0,5.91,2011-12,UEFA European Championship
9,Pavel Pogrebnyak,Russia,29,FW,1,0,18,0,0,0,5.89,2011-12,UEFA European Championship
0,Paul Green,Ireland,29,M(CR),1,0,10,0,0,0,5.86,2011-12,UEFA European Championship
1,Stephen Ward,Ireland,27,"D(L),M(L)",3,3,270,0,0,0,5.77,2011-12,UEFA European Championship
2,Anthony Réveillere,France,33,D(LR),1,1,90,0,0,0,5.75,2011-12,UEFA European Championship
3,Konstantinos Chalkias,Greece,38,GK,2,2,113,0,0,0,5.49,2011-12,UEFA European Championship
4,Wojciech Szczesny,Poland,22,GK,1,1,68,0,0,0,3.59,2011-12,UEFA European Championship
0,Gareth Bale,Wales,27,"M(CLR),FW",6,6,533,3,0,4,8.22,2015-16,UEFA European Championship
1,Nathaniel Clyne,England,25,"D(LR),M(R)",1,1,90,0,0,0,8.06,2015-16,UEFA European Championship
2,Ledian Memushaj,Albania,30,AM(C),2,2,180,0,1,1,8.02,2015-16,UEFA European Championship
3,Kevin De Bruyne,Belgium,25,"M(CLR),FW",5,5,450,0,3,2,7.97,2015-16,UEFA European Championship
4,Eden Hazard,Belgium,26,"M(CLR),FW",5,5,441,1,4,1,7.92,2015-16,UEFA European Championship
5,Dimitri Payet,France,29,"M(CLR),FW",7,6,506,3,2,1,7.91,2015-16,UEFA European Championship
6,Luka Modric,Croatia,31,M(C),3,3,272,1,0,1,7.84,2015-16,UEFA European Championship
7,Antoine Griezmann,France,25,"AM(CLR),FW",7,6,555,6,2,2,7.84,2015-16,UEFA European Championship
8,Ivan Perisic,Croatia,27,"M(CLR),FW",4,4,387,2,1,1,7.84,2015-16,UEFA European Championship
9,Toni Kroos,Germany,27,M(C),6,6,570,0,1,1,7.76,2015-16,UEFA European Championship
0,Darijo Srna,Croatia,34,D(R),4,4,390,0,0,1,7.73,2015-16,UEFA European Championship
1,Aaron Ramsey,Wales,26,M(CLR),5,5,448,1,4,0,7.70,2015-16,UEFA European Championship
2,Jakub Blaszczykowski,Poland,31,"D(R),M(CR)",5,4,445,2,1,1,7.66,2015-16,UEFA European Championship
3,Salvatore Sirigu,Italy,30,GK,1,1,90,0,0,0,7.62,2015-16,UEFA European Championship
4,Giorgio Chiellini,Italy,32,D(C),4,4,390,1,0,1,7.57,2015-16,UEFA European Championship
5,Tomás Hubocan,Slovakia,31,D(CLR),2,2,180,0,0,0,7.55,2015-16,UEFA European Championship
6,Fabian Schär,Switzerland,25,D(C),4,4,390,1,0,1,7.51,2015-16,UEFA European Championship
7,Shkodran Mustafi,Germany,24,D(CR),2,1,119,1,0,0,7.50,2015-16,UEFA European Championship
8,Antonio Candreva,Italy,29,M(CLR),2,2,180,0,1,0,7.48,2015-16,UEFA European Championship
9,Paul Pogba,France,23,M(CL),7,6,602,1,0,1,7.46,2015-16,UEFA European Championship
0,Mesut Özil,Germany,28,M(CLR),6,6,570,1,1,1,7.45,2015-16,UEFA European Championship
1,Grzegorz Krychowiak,Poland,26,"D(C),M(C)",5,5,510,0,0,0,7.45,2015-16,UEFA European Championship
2,Raphaël Guerreiro,Portugal,23,"D(L),M(CL)",5,5,510,0,1,0,7.45,2015-16,UEFA European Championship
3,Ben Davies,Wales,23,"D(CL),M(L)",5,5,450,0,0,0,7.43,2015-16,UEFA European Championship
4,Olivier Giroud,France,30,FW,6,6,456,3,2,1,7.42,2015-16,UEFA European Championship
5,Kolbeinn Sigthorsson,Iceland,26,FW,5,5,405,2,0,0,7.42,2015-16,UEFA European Championship
6,Ruslan Rotan,Ukraine,35,M(C),1,1,90,0,0,0,7.41,2015-16,UEFA European Championship
7,Xherdan Shaqiri,Switzerland,25,M(CLR),4,4,377,1,1,0,7.38,2015-16,UEFA European Championship
8,Pepe,Portugal,33,D(C),6,6,630,0,0,0,7.38,2015-16,UEFA European Championship
9,Granit Xhaka,Switzerland,24,"D(L),M(C)",4,4,390,0,0,0,7.38,2015-16,UEFA European Championship
0,Lukasz Fabianski,Poland,31,GK,4,4,420,0,0,0,7.36,2015-16,UEFA European Championship
1,Balázs Dzsudzsák,Hungary,30,AM(LR),4,4,360,2,0,1,7.35,2015-16,UEFA European Championship
2,Andrés Iniesta,Spain,32,M(CL),4,4,360,0,1,1,7.35,2015-16,UEFA European Championship
3,Ismail Köybasi,Turkiye,27,"D(LR),M(L)",1,1,90,0,0,0,7.34,2015-16,UEFA European Championship
4,James Chester,Wales,27,D(CLR),6,6,540,0,0,1,7.34,2015-16,UEFA European Championship
5,Cédric Soares,Portugal,25,"D(LR),M(R)",4,4,450,0,0,0,7.34,2015-16,UEFA European Championship
6,Kamil Glik,Poland,28,D(C),5,5,510,0,0,1,7.33,2015-16,UEFA European Championship
7,Jordan Henderson,England,26,"D(C),M(CLR)",1,1,90,0,0,0,7.33,2015-16,UEFA European Championship
8,Mats Hummels,Germany,28,D(C),4,4,390,0,0,0,7.32,2015-16,UEFA European Championship
9,Ivan Rakitic,Croatia,28,M(C),4,4,379,1,0,1,7.32,2015-16,UEFA European Championship
0,Ricardo Rodríguez,Switzerland,24,"D(CL),M(L)",4,4,390,0,0,0,7.31,2015-16,UEFA European Championship
1,Andreas Granqvist,Sweden,31,D(C),3,3,270,0,0,0,7.31,2015-16,UEFA European Championship
2,Arlind Ajeti,Albania,23,D(C),2,2,175,0,0,0,7.31,2015-16,UEFA European Championship
3,Gerard Piqué,Spain,29,D(C),4,4,360,1,0,0,7.28,2015-16,UEFA European Championship
4,Mousa Dembélé,Belgium,29,M(CR),1,1,57,0,0,0,7.27,2015-16,UEFA European Championship
5,Nani,Portugal,30,"M(CLR),FW",7,7,706,3,1,0,7.27,2015-16,UEFA European Championship
6,Leonardo Bonucci,Italy,29,D(C),5,5,480,1,1,0,7.26,2015-16,UEFA European Championship
7,Chris Smalling,England,27,D(CR),4,4,360,0,0,0,7.26,2015-16,UEFA European Championship
8,Marek Hamsik,Slovakia,29,"M(C),FW",4,4,360,1,1,1,7.25,2015-16,UEFA European Championship
9,Thomas Meunier,Belgium,25,"D(R),M(R)",4,4,360,0,1,0,7.25,2015-16,UEFA European Championship
0,Jan Vertonghen,Belgium,29,D(CL),4,4,360,0,0,0,7.24,2015-16,UEFA European Championship
1,Joshua Kimmich,Germany,21,"D(CR),DMC,M(R)",4,4,390,0,0,0,7.24,2015-16,UEFA European Championship
2,Lukasz Piszczek,Poland,31,"D(CR),M(R)",4,4,420,0,0,1,7.24,2015-16,UEFA European Championship
3,Thomas Müller,Germany,27,"M(CLR),FW",6,6,570,0,1,0,7.24,2015-16,UEFA European Championship
4,Axel Witsel,Belgium,28,"D(C),M(C)",5,5,450,1,0,0,7.24,2015-16,UEFA European Championship
5,Julian Draxler,Germany,23,"AM(CLR),FW",5,4,360,1,1,1,7.22,2015-16,UEFA European Championship
6,Zoltán Gera,Hungary,37,M(CLR),4,4,272,1,0,1,7.21,2015-16,UEFA European Championship
7,David Silva,Spain,31,"M(CLR),FW",4,4,334,0,0,0,7.20,2015-16,UEFA European Championship
8,Marco Parolo,Italy,31,M(C),4,4,390,0,0,1,7.20,2015-16,UEFA European Championship
9,Radja Nainggolan,Belgium,28,M(C),5,4,365,2,1,0,7.19,2015-16,UEFA European Championship
0,Jonny Evans,Northern Ireland,29,D(CL),4,4,360,0,0,0,7.19,2015-16,UEFA European Championship
1,Cristiano Ronaldo,Portugal,31,"M(L),FW",7,7,625,3,2,2,7.18,2015-16,UEFA European Championship
2,Adil Rami,France,31,D(C),4,4,360,0,1,0,7.18,2015-16,UEFA European Championship
3,Julian Baumgartlinger,Austria,29,DMC,3,3,270,0,0,0,7.18,2015-16,UEFA European Championship
4,Ashley Williams,Wales,32,D(C),6,6,540,1,0,0,7.17,2015-16,UEFA European Championship
5,Artur Jedrzejczyk,Poland,29,D(CLR),5,5,510,0,0,0,7.17,2015-16,UEFA European Championship
6,Nicolae Claudiu Stanciu,Romania,23,M(C),2,2,162,0,0,0,7.17,2015-16,UEFA European Championship
7,Wayne Rooney,England,31,"M(CLR),FW",4,3,288,1,0,0,7.16,2015-16,UEFA European Championship
8,Attila Fiola,Hungary,26,"D(CR),M(R)",1,1,90,0,0,0,7.16,2015-16,UEFA European Championship
9,Mario Gomez,Germany,31,FW,4,3,270,2,0,0,7.15,2015-16,UEFA European Championship
0,Bacary Sagna,France,33,D(CR),7,7,660,0,1,0,7.14,2015-16,UEFA European Championship
1,José Fonte,Portugal,33,D(C),4,4,450,0,0,0,7.14,2015-16,UEFA European Championship
2,Vedran Corluka,Croatia,30,D(C),4,4,390,0,0,0,7.14,2015-16,UEFA European Championship
3,Blaise Matuidi,France,29,M(CL),7,6,583,0,1,0,7.14,2015-16,UEFA European Championship
4,Moussa Sissoko,France,27,M(CR),6,4,382,0,0,0,7.14,2015-16,UEFA European Championship
5,Juraj Kucka,Slovakia,29,M(CLR),4,4,360,0,0,0,7.13,2015-16,UEFA European Championship
6,Mario Mandzukic,Croatia,30,"M(L),FW",3,3,268,0,0,0,7.12,2015-16,UEFA European Championship
7,Daniel Sturridge,England,27,"M(R),FW",3,2,211,1,0,0,7.12,2015-16,UEFA European Championship
8,Tamás Kádár,Hungary,26,D(CL),3,3,270,0,0,0,7.12,2015-16,UEFA European Championship
9,Oleg Shatov,Russia,26,M(CLR),2,2,180,0,1,0,7.12,2015-16,UEFA European Championship
0,Toby Alderweireld,Belgium,27,D(CR),5,5,450,1,0,0,7.11,2015-16,UEFA European Championship
1,Yann Sommer,Switzerland,28,GK,4,4,390,0,0,0,7.11,2015-16,UEFA European Championship
2,Oliver Norwood,Northern Ireland,25,M(C),4,4,349,0,1,0,7.10,2015-16,UEFA European Championship
3,Vladimír Weiss,Slovakia,27,M(CLR),4,4,279,1,1,0,7.10,2015-16,UEFA European Championship
4,Gylfi Sigurdsson,Iceland,27,"M(CLR),FW",5,5,450,1,1,0,7.10,2015-16,UEFA European Championship
5,Ozan Tufan,Turkiye,21,"D(R),M(CR)",3,3,270,1,0,1,7.10,2015-16,UEFA European Championship
6,Jérôme Boateng,Germany,28,D(CR),6,6,508,1,0,0,7.10,2015-16,UEFA European Championship
7,Álvaro Morata,Spain,24,"AM(L),FW",4,4,289,3,0,1,7.10,2015-16,UEFA European Championship
8,Jonas Hector,Germany,26,"D(L),M(CL)",6,6,570,0,0,0,7.09,2015-16,UEFA European Championship
9,Gianluigi Buffon,Italy,38,GK,4,4,390,0,0,0,7.08,2015-16,UEFA European Championship
0,Wes Hoolahan,Ireland,34,AM(CLR),4,2,181,1,1,1,7.08,2015-16,UEFA European Championship
1,Marcelo Brozovic,Croatia,24,M(CR),3,3,300,0,1,0,7.08,2015-16,UEFA European Championship
2,Laurent Koscielny,France,31,D(C),7,7,642,0,0,0,7.07,2015-16,UEFA European Championship
3,Thomas Vermaelen,Belgium,31,D(CL),4,4,360,0,0,0,7.07,2015-16,UEFA European Championship
4,Matús Kozácik,Slovakia,33,GK,4,4,360,0,0,0,7.07,2015-16,UEFA European Championship
5,Eric Dier,England,22,"D(CR),DMC",4,4,316,1,0,0,7.07,2015-16,UEFA European Championship
6,Valon Behrami,Switzerland,31,M(C),4,4,347,0,0,1,7.07,2015-16,UEFA European Championship
7,Thibaut Courtois,Belgium,24,GK,5,5,450,0,0,0,7.06,2015-16,UEFA European Championship
8,Vlad Chiriches,Romania,27,D(CR),3,3,270,0,0,0,7.06,2015-16,UEFA European Championship
9,Aleksey Berezutski,Russia,34,D(C),1,0,45,0,0,0,7.06,2015-16,UEFA European Championship
0,Robert Almer,Austria,32,GK,3,3,270,0,0,1,7.06,2015-16,UEFA European Championship
1,Tomas Sivok,Czech Republic,33,D(C),3,3,270,0,0,0,7.06,2015-16,UEFA European Championship
2,Ragnar Sigurdsson,Iceland,30,D(C),5,5,450,1,0,1,7.06,2015-16,UEFA European Championship
3,Michal Pazdan,Poland,29,D(C),5,5,510,0,0,0,7.06,2015-16,UEFA European Championship
4,Michael McGovern,Northern Ireland,32,GK,4,4,360,0,0,0,7.06,2015-16,UEFA European Championship
5,Milan Badelj,Croatia,27,M(C),4,4,390,0,1,0,7.05,2015-16,UEFA European Championship
6,Gary Cahill,England,31,D(C),4,4,360,0,0,0,7.05,2015-16,UEFA European Championship
7,Graziano Pellè,Italy,31,FW,4,4,360,2,0,1,7.05,2015-16,UEFA European Championship
8,Ryan Bertrand,England,27,"D(CL),M(L)",1,1,90,0,0,0,7.03,2015-16,UEFA European Championship
9,William Carvalho,Portugal,24,DMC,5,5,516,0,0,0,7.03,2015-16,UEFA European Championship
0,Andreas Isaksson,Sweden,35,GK,3,3,270,0,0,0,7.03,2015-16,UEFA European Championship
1,Viktor Pecovsky,Slovakia,33,M(CLR),2,2,157,0,0,0,7.03,2015-16,UEFA European Championship
2,Romelu Lukaku,Belgium,23,"AM(R),FW",5,5,401,2,0,0,7.02,2015-16,UEFA European Championship
3,David Alaba,Austria,24,"D(CL),M(CL)",3,3,245,0,1,0,7.02,2015-16,UEFA European Championship
4,Ivan Strinic,Croatia,29,D(L),3,3,300,0,0,0,7.02,2015-16,UEFA European Championship
5,Patrice Evra,France,35,"D(CL),M(L)",7,7,660,0,0,1,7.01,2015-16,UEFA European Championship
6,Kyle Walker,England,26,"D(CR),M(R)",3,3,270,0,0,0,6.99,2015-16,UEFA European Championship
7,Mattia De Sciglio,Italy,24,"D(CLR),M(LR)",4,3,324,0,0,0,6.99,2015-16,UEFA European Championship
8,Danny Rose,England,26,"D(L),M(L)",3,3,270,0,0,0,6.98,2015-16,UEFA European Championship
9,Sergio Ramos,Spain,30,D(CR),4,4,360,0,0,0,6.98,2015-16,UEFA European Championship
0,Joe Allen,Wales,26,M(C),6,6,524,0,1,0,6.98,2015-16,UEFA European Championship
1,Martin Skrtel,Slovakia,32,D(C),4,4,360,0,0,1,6.97,2015-16,UEFA European Championship
2,Robert Brady,Ireland,25,"D(L),M(CLR)",4,4,360,2,0,1,6.97,2015-16,UEFA European Championship
3,Vasili Berezutski,Russia,34,D(C),3,3,226,1,0,1,6.97,2015-16,UEFA European Championship
4,Arkadiusz Milik,Poland,22,"AM(C),FW",5,5,510,1,1,1,6.97,2015-16,UEFA European Championship
5,Admir Mehmedi,Switzerland,25,"M(CLR),FW",4,4,308,1,0,0,6.96,2015-16,UEFA European Championship
6,Sami Khedira,Germany,29,M(C),5,5,341,0,0,0,6.95,2015-16,UEFA European Championship
7,Mehmet Topal,Turkiye,30,"D(C),M(C)",3,3,270,0,1,0,6.95,2015-16,UEFA European Championship
8,N'Golo Kanté,France,25,DMC,4,3,245,0,1,0,6.95,2015-16,UEFA European Championship
9,Mergim Mavraj,Albania,30,D(C),3,3,270,0,0,0,6.94,2015-16,UEFA European Championship
0,Christian Fuchs,Austria,30,"D(CL),M(L)",3,3,270,0,0,0,6.94,2015-16,UEFA European Championship
1,Alexandru Matel,Romania,27,D(R),1,1,90,0,0,0,6.93,2015-16,UEFA European Championship
2,Jan Durica,Slovakia,35,D(C),4,4,360,0,0,0,6.92,2015-16,UEFA European Championship
3,Bruno Alves,Portugal,35,D(C),1,1,90,0,0,0,6.92,2015-16,UEFA European Championship
4,László Kleinheisler,Hungary,22,M(C),2,2,169,0,1,0,6.92,2015-16,UEFA European Championship
5,Wayne Hennessey,Wales,29,GK,5,5,450,0,0,0,6.92,2015-16,UEFA European Championship
6,Yohan Cabaye,France,31,M(C),2,1,91,0,0,0,6.92,2015-16,UEFA European Championship
7,Cristian Sapunaru,Romania,32,"D(CR),DMC",3,3,270,0,0,0,6.91,2015-16,UEFA European Championship
8,Emanuele Giaccherini,Italy,31,M(CLR),4,4,390,1,1,0,6.91,2015-16,UEFA European Championship
9,Volkan Babacan,Turkiye,28,GK,3,3,270,0,0,0,6.91,2015-16,UEFA European Championship
0,Neil Taylor,Wales,27,"D(L),M(L)",6,6,540,1,0,0,6.91,2015-16,UEFA European Championship
1,Andi Lila,Albania,30,M(CR),2,2,161,0,0,0,6.90,2015-16,UEFA European Championship
2,Thiago Cionek,Poland,30,D(CR),1,1,90,0,0,0,6.90,2015-16,UEFA European Championship
3,André Gomes,Portugal,23,M(CLR),5,4,294,0,1,0,6.90,2015-16,UEFA European Championship
4,Harry Kane,England,23,"AM(C),FW",4,3,240,0,0,0,6.89,2015-16,UEFA European Championship
5,Andrii Pyatov,Ukraine,32,GK,3,3,270,0,0,0,6.88,2015-16,UEFA European Championship
6,Eren Derdiyok,Switzerland,28,FW,1,0,50,0,1,0,6.88,2015-16,UEFA European Championship
7,Migjen Basha,Albania,30,M(C),1,1,83,0,0,0,6.88,2015-16,UEFA European Championship
8,Nikola Kalinic,Croatia,29,FW,2,1,122,1,1,0,6.88,2015-16,UEFA European Championship
9,Andrea Barzagli,Italy,35,D(CR),5,5,480,0,0,0,6.87,2015-16,UEFA European Championship
0,Cesc Fàbregas,Spain,29,"M(CL),FW",4,4,315,0,1,0,6.87,2015-16,UEFA European Championship
1,Stefan Ilsanker,Austria,27,"D(CR),DMC",2,2,133,0,0,0,6.87,2015-16,UEFA European Championship
2,Florian Klein,Austria,30,"D(LR),M(R)",3,3,270,0,0,0,6.87,2015-16,UEFA European Championship
3,Kári Árnason,Iceland,34,"D(C),DMC",5,5,406,0,2,1,6.87,2015-16,UEFA European Championship
4,Samuel Umtiti,France,23,D(CL),3,3,300,0,0,0,6.86,2015-16,UEFA European Championship
5,Kingsley Coman,France,20,"M(LR),FW",6,2,272,0,0,0,6.86,2015-16,UEFA European Championship
6,Adam Lallana,England,28,M(CLR),3,3,223,0,0,0,6.85,2015-16,UEFA European Championship
7,Sam Vokes,Wales,27,FW,4,2,187,1,0,0,6.85,2015-16,UEFA European Championship
8,Sergio Busquets,Spain,28,DMC,4,4,360,0,0,0,6.84,2015-16,UEFA European Championship
9,Chris Baird,Northern Ireland,34,"D(LR),DMC",1,1,76,0,0,0,6.83,2015-16,UEFA European Championship
0,Nolito,Spain,30,AM(CL),4,4,278,1,1,0,6.83,2015-16,UEFA European Championship
1,Éder,Italy,30,"AM(CLR),FW",4,4,355,1,0,1,6.83,2015-16,UEFA European Championship
2,Aron Gunnarsson,Iceland,27,M(C),5,5,426,0,0,0,6.82,2015-16,UEFA European Championship
3,Rui Patrício,Portugal,28,GK,7,7,720,0,0,1,6.82,2015-16,UEFA European Championship
4,Emre Mor,Turkiye,19,"AM(CLR),FW",2,1,90,0,1,0,6.82,2015-16,UEFA European Championship
5,Hal Robson-Kanu,Wales,27,"AM(LR),FW",5,3,269,2,0,0,6.81,2015-16,UEFA European Championship
6,Róbert Mak,Slovakia,25,"M(LR),FW",3,3,260,0,1,0,6.81,2015-16,UEFA European Championship
7,Gareth McAuley,Northern Ireland,37,D(C),4,4,354,1,0,1,6.81,2015-16,UEFA European Championship
8,Milan Skoda,Czech Republic,30,FW,2,0,57,1,0,0,6.81,2015-16,UEFA European Championship
9,Robert Lewandowski,Poland,28,FW,5,5,510,1,0,0,6.80,2015-16,UEFA European Championship
0,Wojciech Szczesny,Poland,26,GK,1,1,90,0,0,0,6.80,2015-16,UEFA European Championship
1,Igor Akinfeev,Russia,30,GK,3,3,270,0,0,0,6.80,2015-16,UEFA European Championship
2,Dele Alli,England,20,"M(CL),FW",4,3,301,0,1,0,6.79,2015-16,UEFA European Championship
3,João Mário,Portugal,23,M(CLR),7,6,562,0,1,0,6.78,2015-16,UEFA European Championship
4,Manuel Neuer,Germany,30,GK,6,6,570,0,0,0,6.76,2015-16,UEFA European Championship
5,Bogdan Stancu,Romania,29,"AM(CL),FW",3,3,264,2,0,0,6.75,2015-16,UEFA European Championship
6,Conor McLaughlin,Northern Ireland,25,"D(CR),M(R)",1,1,90,0,0,0,6.74,2015-16,UEFA European Championship
7,Yaroslav Rakitskiy,Ukraine,27,D(C),2,2,180,0,0,0,6.74,2015-16,UEFA European Championship
8,Roman Hubnik,Czech Republic,32,D(C),3,3,270,0,0,0,6.74,2015-16,UEFA European Championship
9,Jón Bödvarsson,Iceland,24,"AM(L),FW",5,5,365,1,1,0,6.74,2015-16,UEFA European Championship
0,Steven Davis,Northern Ireland,32,M(CLR),4,4,360,0,0,0,6.73,2015-16,UEFA European Championship
1,Hugo Lloris,France,30,GK,7,7,660,0,0,0,6.73,2015-16,UEFA European Championship
2,Ricardo Quaresma,Portugal,33,AM(CLR),7,1,286,1,1,0,6.73,2015-16,UEFA European Championship
3,Eliseu,Portugal,33,"D(L),M(L)",2,2,210,0,0,0,6.73,2015-16,UEFA European Championship
4,Marouane Fellaini,Belgium,29,M(C),3,1,144,0,0,0,6.73,2015-16,UEFA European Championship
5,Yevhen Khacheridi,Ukraine,29,D(C),3,3,270,0,0,0,6.73,2015-16,UEFA European Championship
6,Tomas Rosicky,Czech Republic,36,M(CR),2,2,178,0,1,0,6.72,2015-16,UEFA European Championship
7,Ondrej Duda,Slovakia,22,"AM(C),FW",3,2,155,1,0,0,6.71,2015-16,UEFA European Championship
8,Gökhan Gönül,Turkiye,32,D(CR),3,3,270,0,0,0,6.71,2015-16,UEFA European Championship
9,Blerim Dzemaili,Switzerland,30,M(C),4,4,307,0,0,0,6.71,2015-16,UEFA European Championship
0,Aaron Hughes,Northern Ireland,37,D(CR),3,3,270,0,0,0,6.70,2015-16,UEFA European Championship
1,Gábor Király,Hungary,40,GK,4,4,360,0,0,0,6.70,2015-16,UEFA European Championship
2,Adrien Silva,Portugal,27,M(C),4,4,327,0,0,0,6.69,2015-16,UEFA European Championship
3,Elseid Hysaj,Albania,22,"D(LR),M(R)",3,3,270,0,0,0,6.69,2015-16,UEFA European Championship
4,Sebastian Prödl,Austria,29,D(C),2,2,136,0,0,0,6.69,2015-16,UEFA European Championship
5,Alessandro Florenzi,Italy,25,"D(R),M(CLR)",4,4,345,0,0,0,6.69,2015-16,UEFA European Championship
6,Vladimír Darida,Czech Republic,26,"M(CLR),FW",3,3,270,0,0,0,6.69,2015-16,UEFA European Championship
7,Domagoj Vida,Croatia,27,D(CR),3,3,300,0,0,0,6.69,2015-16,UEFA European Championship
8,Johan Djourou,Switzerland,29,D(C),4,4,390,0,1,0,6.69,2015-16,UEFA European Championship
9,Etrit Berisha,Albania,27,GK,3,3,270,0,0,0,6.68,2015-16,UEFA European Championship
0,Amir Abrashi,Albania,26,DMC,3,3,270,0,0,0,6.68,2015-16,UEFA European Championship
1,Renato Sanches,Portugal,19,M(CR),6,3,407,1,0,1,6.68,2015-16,UEFA European Championship
2,Andrei Prepelita,Romania,31,DMC,2,2,136,0,0,0,6.68,2015-16,UEFA European Championship
3,Mikael Lustig,Sweden,30,D(CR),1,1,45,0,0,0,6.67,2015-16,UEFA European Championship
4,Benedikt Höwedes,Germany,28,D(CLR),6,4,423,0,0,0,6.67,2015-16,UEFA European Championship
5,Yevhen Konoplyanka,Ukraine,27,"AM(CL),FW",3,3,270,0,0,0,6.67,2015-16,UEFA European Championship
6,Dragos Grigore,Romania,30,"D(C),DMC",3,3,270,0,0,0,6.66,2015-16,UEFA European Championship
7,Petr Cech,Czech Republic,34,GK,3,3,270,0,0,0,6.66,2015-16,UEFA European Championship
8,Angelo Ogbonna,Italy,28,D(C),1,1,90,0,0,0,6.65,2015-16,UEFA European Championship
9,Bogdan Butko,Ukraine,26,D(R),1,1,90,0,0,0,6.65,2015-16,UEFA European Championship
0,Richard Keogh,Ireland,30,D(C),2,2,180,0,0,0,6.65,2015-16,UEFA European Championship
1,Stephan Lichtsteiner,Switzerland,32,"D(R),M(R)",4,4,390,0,0,0,6.65,2015-16,UEFA European Championship
2,Erik Berg,Sweden,28,D(C),3,2,226,0,0,0,6.64,2015-16,UEFA European Championship
3,David Limbersky,Czech Republic,33,D(L),2,2,180,0,0,0,6.64,2015-16,UEFA European Championship
4,Georgi Shchennikov,Russia,25,"D(CL),M(L)",2,2,180,0,1,0,6.64,2015-16,UEFA European Championship
5,Ansi Agolli,Albania,34,D(L),3,3,270,0,0,0,6.63,2015-16,UEFA European Championship
6,Lucian Sanmartean,Romania,36,DMC,1,0,45,0,0,0,6.63,2015-16,UEFA European Championship
7,Tin Jedvaj,Croatia,21,D(CLR),1,1,90,0,0,0,6.63,2015-16,UEFA European Championship
8,Éder,Portugal,29,FW,3,0,54,1,0,0,6.62,2015-16,UEFA European Championship
9,Artem Fedetskyy,Ukraine,31,D(R),3,3,270,0,0,0,6.62,2015-16,UEFA European Championship
0,Claudiu Keserü,Romania,30,FW,1,1,90,0,0,0,6.62,2015-16,UEFA European Championship
1,Ádám Szalai,Hungary,29,FW,4,3,235,1,0,0,6.62,2015-16,UEFA European Championship
2,Burak Yilmaz,Turkiye,31,"AM(L),FW",3,2,205,1,0,0,6.61,2015-16,UEFA European Championship
3,Jamie Vardy,England,30,"AM(L),FW",3,1,166,1,0,0,6.61,2015-16,UEFA European Championship
4,Gergo Lovrencsics,Hungary,28,"D(R),M(R)",2,2,173,0,0,0,6.61,2015-16,UEFA European Championship
5,Martin Olsson,Sweden,28,"D(L),M(L)",3,3,270,0,0,0,6.60,2015-16,UEFA European Championship
6,Danijel Subasic,Croatia,32,GK,4,4,390,0,0,0,6.60,2015-16,UEFA European Championship
7,Arnór Traustason,Iceland,23,"AM(CLR),FW",2,0,11,1,0,0,6.60,2015-16,UEFA European Championship
8,Marko Pjaca,Croatia,21,"AM(CL),FW",3,1,101,0,0,0,6.60,2015-16,UEFA European Championship
9,Federico Bernardeschi,Italy,22,"M(CLR),FW",1,1,60,0,0,0,6.59,2015-16,UEFA European Championship
0,João Moutinho,Portugal,30,M(C),6,3,318,0,1,0,6.59,2015-16,UEFA European Championship
1,Corry Evans,Northern Ireland,26,"DMC,M(R)",3,3,264,0,0,0,6.59,2015-16,UEFA European Championship
2,Sverrir Ingason,Iceland,23,D(C),2,0,49,0,0,0,6.59,2015-16,UEFA European Championship
3,Theodor Gebre Selassie,Czech Republic,30,"D(CLR),DMC,M(R)",1,1,86,0,0,0,6.58,2015-16,UEFA European Championship
4,Haris Seferovic,Switzerland,24,"AM(LR),FW",4,3,290,0,0,0,6.57,2015-16,UEFA European Championship
5,Zlatko Junuzovic,Austria,29,M(CLR),1,1,60,0,0,0,6.57,2015-16,UEFA European Championship
6,Arda Turan,Turkiye,29,AM(CLR),3,3,245,0,0,0,6.57,2015-16,UEFA European Championship
7,Chris Gunter,Wales,27,"D(CLR),M(R)",6,6,540,0,1,0,6.57,2015-16,UEFA European Championship
