,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
6,Keita Baldé,2021-22,26,"AM(LR),FW",Senegal,2,1,65,0,0,0,6.04,AF Cup of Nations
7,Petros Mhari,2021-22,32,GK,Zimbabwe,2,2,180,0,0,0,6.04,AF Cup of Nations
8,Pape Bâ,2021-22,29,FW,Mauritania,3,2,225,0,0,0,6.03,AF Cup of Nations
9,Ali M'Madi,2021-22,31,FW,Comoros,1,0,2,0,0,0,6.03,AF Cup of Nations
0,Charles Petro,2021-22,20,D(CLR),Malawi,1,0,6,0,0,0,6.03,AF Cup of Nations
1,Idrissa Thiam,2021-22,21,FW,Mauritania,3,2,174,0,0,0,6.03,AF Cup of Nations
2,Issam Jebali,2021-22,30,"AM(C),FW",Tunisia,2,0,20,0,0,0,6.03,AF Cup of Nations
3,Mohamed Sherif,2021-22,25,Substitute,Egypt,4,0,57,0,0,0,6.03,AF Cup of Nations
4,Yvan Neyou,2021-22,25,DMC,Cameroon,2,0,5,0,0,0,6.03,AF Cup of Nations
5,Takudzwa Chimwemwe,2021-22,29,M(CLR),Zimbabwe,3,2,182,0,0,0,6.02,AF Cup of Nations
6,Jean Evrard Kouassi,2021-22,27,"AM(LR),FW",Ivory Coast,1,0,8,0,0,0,6.02,AF Cup of Nations
7,Ulrick Eneme-Ella,2021-22,20,FW,Gabon,2,0,47,0,0,0,6.02,AF Cup of Nations
8,Surafel Dagnachew,2021-22,24,M(CLR),Ethiopia,3,3,203,0,0,0,6.02,AF Cup of Nations
9,Mohammed Jallow-Mbye,2021-22,32,Substitute,Gambia,2,1,47,0,0,0,6.02,AF Cup of Nations
0,Alfa Semedo,2021-22,24,"D(C),M(C)",Guinea-Bissau,1,0,21,0,0,0,6.01,AF Cup of Nations
1,Abdelkader Bedrane,2021-22,29,D(CLR),Algeria,2,2,136,0,0,0,6.00,AF Cup of Nations
2,Anthony Mfa Mezui,2021-22,30,GK,Gabon,1,1,1,0,0,0,6.00,AF Cup of Nations
3,Dramane Nikièma,2021-22,33,Substitute,Burkina Faso,1,0,1,0,0,0,6.00,AF Cup of Nations
4,Farouk Ben Mustapha,2021-22,32,GK,Tunisia,1,1,1,0,0,0,6.00,AF Cup of Nations
5,Lamin Jallow,2021-22,26,FW,Gambia,1,0,16,0,0,0,6.00,AF Cup of Nations
6,James Léa Siliki,2021-22,25,M(CLR),Cameroon,4,0,116,0,0,0,5.99,AF Cup of Nations
7,Abu Diaby Dumbuya,2021-22,22,Substitute,Sierra Leone,1,1,46,0,0,0,5.99,AF Cup of Nations
8,David Sambissa,2021-22,26,M(R),Gabon,1,0,12,0,0,0,5.99,AF Cup of Nations
9,Mauro Rodrigues,2021-22,20,Substitute,Guinea-Bissau,2,0,4,0,0,0,5.99,AF Cup of Nations
0,Mory Konaté,2021-22,28,DMC,Guinea,1,0,12,0,0,0,5.99,AF Cup of Nations
1,Nadjim Abdou,2021-22,37,"D(R),DMC",Comoros,4,2,112,0,0,0,5.99,AF Cup of Nations
2,João Paulo,2021-22,23,Substitute,Cape Verde,1,0,23,0,0,0,5.98,AF Cup of Nations
3,M'Backé N'Diaye,2021-22,27,Substitute,Mauritania,1,0,9,0,0,0,5.98,AF Cup of Nations
4,Musab Eisa,2021-22,28,Striker,Sudan,1,1,46,0,0,0,5.98,AF Cup of Nations
5,Beyatt Lekweiry,2021-22,16,Substitute,Mauritania,1,0,28,0,0,0,5.97,AF Cup of Nations
6,Kévin Mayi,2021-22,29,"AM(LR),FW",Gabon,1,0,2,0,0,0,5.97,AF Cup of Nations
7,Luis Meseguer,2021-22,22,D(CLR),Equatorial Guinea,1,0,1,0,0,0,5.97,AF Cup of Nations
8,Mark Fodyah,2021-22,24,Substitute,Malawi,1,0,11,0,0,0,5.97,AF Cup of Nations
9,Zebron Kalima,2021-22,19,Substitute,Malawi,1,0,10,0,0,0,5.97,AF Cup of Nations
0,Faïz Mattoir,2021-22,21,FW,Comoros,3,0,92,0,0,0,5.96,AF Cup of Nations
1,Abdallahi Mahmoud,2021-22,21,M(CLR),Mauritania,1,1,59,0,0,0,5.96,AF Cup of Nations
2,Ibrahima Sory Conté,2021-22,30,AM(LR),Guinea,1,0,24,0,0,0,5.96,AF Cup of Nations
3,Islam Slimani,2021-22,33,FW,Algeria,3,1,135,0,0,0,5.96,AF Cup of Nations
4,Willis Furtado,2021-22,24,Striker,Cape Verde,1,0,12,0,0,0,5.96,AF Cup of Nations
5,Manuel Sapunga,2021-22,29,GK,Equatorial Guinea,1,1,90,0,0,0,5.96,AF Cup of Nations
6,Houssen Abderrahmane,2021-22,26,Substitute,Mauritania,1,1,90,0,0,0,5.95,AF Cup of Nations
7,Vagner,2021-22,26,FW,Cape Verde,1,0,4,0,0,0,5.95,AF Cup of Nations
8,Yoann Touzghar,2021-22,35,FW,Tunisia,1,0,11,0,0,0,5.95,AF Cup of Nations
9,Shemekit Gugesa,2021-22,27,Substitute,Ethiopia,1,0,17,0,0,0,5.94,AF Cup of Nations
0,Jorginho,2021-22,26,AM(R),Guinea-Bissau,2,1,101,0,0,0,5.94,AF Cup of Nations
1,Abdoul Tapsoba,2021-22,20,FW,Burkina Faso,5,3,267,0,0,0,5.94,AF Cup of Nations
2,Óscar Siafá,2021-22,24,Substitute,Equatorial Guinea,2,1,54,0,0,0,5.93,AF Cup of Nations
3,Emilio Nsue,2021-22,32,"D(R),M(R),FW",Equatorial Guinea,4,2,245,0,0,0,5.92,AF Cup of Nations
4,El Hassan Houbeib,2021-22,28,D(CLR),Mauritania,2,2,170,0,0,0,5.92,AF Cup of Nations
5,Mesud Mohammed,2021-22,31,M(CLR),Ethiopia,2,2,87,0,0,0,5.92,AF Cup of Nations
6,Mohamed Dellahi,2021-22,24,M(CLR),Mauritania,3,3,270,0,0,0,5.91,AF Cup of Nations
7,Ryan Mendes,2021-22,32,"AM(LR),FW",Cape Verde,2,1,92,0,0,0,5.91,AF Cup of Nations
8,Souleymane Karamoko,2021-22,29,D(CLR),Mauritania,3,1,119,0,0,0,5.91,AF Cup of Nations
9,Yasin Hamed,2021-22,22,Striker,Sudan,3,2,175,0,0,0,5.88,AF Cup of Nations
0,Eric Traoré,2021-22,25,midfielder,Burkina Faso,1,0,35,0,0,0,5.88,AF Cup of Nations
1,Pelé,2021-22,30,M(C),Guinea-Bissau,1,1,85,0,0,0,5.88,AF Cup of Nations
2,Firew Solomon,2021-22,29,Substitute,Ethiopia,2,0,73,0,0,0,5.88,AF Cup of Nations
3,Ignatius Ganago,2021-22,22,"AM(LR),FW",Cameroon,2,1,66,0,0,0,5.87,AF Cup of Nations
4,Mouhamed Soueid,2021-22,30,Substitute,Mauritania,2,1,138,0,0,0,5.86,AF Cup of Nations
5,Saïd Benrahma,2021-22,26,AM(CLR),Algeria,2,1,53,0,0,0,5.85,AF Cup of Nations
6,Joseph Wollacott,2021-22,25,GK,Ghana,3,3,270,0,0,0,5.82,AF Cup of Nations
7,Abdoulkader Thiam,2021-22,23,D(CLR),Mauritania,2,2,156,0,0,0,5.81,AF Cup of Nations
8,El Bilal Touré,2021-22,20,FW,Mali,2,0,43,0,0,0,5.81,AF Cup of Nations
9,Alex Iwobi,2021-22,25,M(CLR),Nigeria,4,1,143,0,0,0,5.80,AF Cup of Nations
0,Yared Bayeh,2021-22,26,D(CLR),Ethiopia,2,2,102,0,0,0,5.80,AF Cup of Nations
1,Hamed Traorè,2021-22,21,AM(CLR),Ivory Coast,1,0,17,0,0,0,5.78,AF Cup of Nations
2,Ilias Chair,2021-22,24,"AM(CLR),FW",Morocco,1,1,31,0,0,0,5.78,AF Cup of Nations
3,Kassim Abdallah,2021-22,34,D(R),Comoros,1,1,46,0,0,0,5.77,AF Cup of Nations
4,Yannis N’Gakoutou-Yapende,2021-22,23,D(CLR),Gabon,1,0,37,0,0,0,5.73,AF Cup of Nations
5,Hemeya Tanjy,2021-22,23,Substitute,Mauritania,1,0,31,0,0,0,5.65,AF Cup of Nations
6,Sidney Obissa,2021-22,21,D(CLR),Gabon,2,2,157,0,0,0,5.61,AF Cup of Nations
7,Saïdou Simporé,2021-22,29,Substitute,Burkina Faso,1,0,39,0,0,0,5.43,AF Cup of Nations
8,Sofian Chakla,2021-22,28,D(C),Morocco,1,1,89,0,0,0,5.21,AF Cup of Nations
9,Aboubacar Sawadogo,2021-22,32,keeper,Burkina Faso,1,0,28,0,0,0,5.14,AF Cup of Nations
0,Yusupha Njie,2021-22,27,"AM(CL),FW",Gambia,1,0,15,0,0,0,4.66,AF Cup of Nations
