,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
0,Zeki Ayvaz,Akhisarspor,26,GK,1,1,90,0,0,0,7.90,2014-15,TUR Super Lig
1,Mehmet Ekici,Trabzonspor,25,M(CLR),29,28,2415,9,11,8,7.71,2014-15,TUR Super Lig
2,Ertugrul Furkan,Balikesirspor,26,GK,1,1,90,0,0,0,7.54,2014-15,TUR Super Lig
3,Volkan Sen,Bursaspor,28,AM(LR),30,28,2392,12,8,3,7.52,2014-15,TUR Super Lig
4,Cicinho,Sivasspor,35,D(R),32,32,2864,1,9,4,7.49,2014-15,TUR Super Lig
5,Fernandão,Bursaspor,28,FW,32,32,2840,22,7,5,7.49,2014-15,TUR Super Lig
6,Caner Erkin,Fenerbahce,27,"D(L),M(L)",31,30,2615,3,8,4,7.48,2014-15,TUR Super Lig
7,Mustafa Yumlu,Trabzonspor,28,D(C),2,2,180,0,1,1,7.46,2014-15,TUR Super Lig
8,José Sosa,Besiktas,30,M(CLR),27,24,2103,5,8,7,7.40,2014-15,TUR Super Lig
9,Egemen Korkmaz,Fenerbahce,33,D(C),17,17,1483,2,1,3,7.39,2014-15,TUR Super Lig
0,Selcuk Inan,Galatasaray,30,M(C),32,32,2805,4,8,2,7.39,2014-15,TUR Super Lig
1,Felipe Melo,Galatasaray,32,"D(C),M(C)",20,20,1685,1,1,2,7.39,2014-15,TUR Super Lig
2,Aurélien Chedjou,Galatasaray,30,"D(C),DMC",26,26,2310,4,1,4,7.37,2014-15,TUR Super Lig
3,Hakan Arikan,Trabzonspor,33,GK,17,17,1530,0,0,3,7.33,2014-15,TUR Super Lig
4,Nikolay Mihaylov,Yeni Mersin Idmanyurdu,27,GK,6,6,540,0,0,0,7.33,2014-15,TUR Super Lig
5,Gökhan Gönül,Fenerbahce,31,D(CR),32,32,2848,0,3,1,7.31,2014-15,TUR Super Lig
6,Renato Civelli,Bursaspor,32,D(C),24,24,2124,3,2,2,7.31,2014-15,TUR Super Lig
7,Berkan Emir,Balikesirspor,27,"D(L),M(L)",14,13,1178,2,4,1,7.24,2014-15,TUR Super Lig
8,Douglão,Akhisarspor,29,D(C),29,29,2587,1,0,1,7.23,2014-15,TUR Super Lig
9,Sinan Bolat,Galatasaray,27,GK,2,2,180,0,0,0,7.22,2014-15,TUR Super Lig
0,Doka Madureira,Istanbul Basaksehir,31,AM(L),29,26,2158,6,4,3,7.22,2014-15,TUR Super Lig
1,Mert Günok,Fenerbahce,26,GK,9,8,785,0,0,1,7.20,2014-15,TUR Super Lig
2,Fernando Belluschi,Bursaspor,32,M(CR),32,30,2746,3,4,2,7.19,2014-15,TUR Super Lig
3,Kader Mangane,Kayseri Erciyesspor,32,"D(C),DMC",9,8,681,1,1,0,7.17,2014-15,TUR Super Lig
4,Alexandru Epureanu,Istanbul Basaksehir,29,"D(C),DMC",32,32,2826,4,0,2,7.17,2014-15,TUR Super Lig
5,Demba Ba,Besiktas,30,"AM(C),FW",29,27,2252,18,5,4,7.16,2014-15,TUR Super Lig
6,Mehmet Topal,Fenerbahce,29,"D(C),M(C)",33,32,2915,2,3,1,7.16,2014-15,TUR Super Lig
7,Gençer Cansev,Istanbul Basaksehir,27,D(C),5,4,414,0,0,0,7.16,2014-15,TUR Super Lig
8,Josué,Bursaspor,25,M(CR),30,29,2404,7,7,4,7.16,2014-15,TUR Super Lig
9,Lawal,Eskisehirspor,25,M(C),1,1,90,0,0,1,7.15,2014-15,TUR Super Lig
0,Wesley Sneijder,Galatasaray,31,AM(CL),31,29,2566,10,2,4,7.15,2014-15,TUR Super Lig
1,Mustafa Yumlu,Eskisehirspor,28,D(C),13,13,1170,0,0,0,7.15,2014-15,TUR Super Lig
2,Ali Turan,Konyaspor,32,D(CR),22,20,1721,0,0,1,7.13,2014-15,TUR Super Lig
3,Ümit Kurt,Sivasspor,24,D(C),30,30,2678,0,2,3,7.13,2014-15,TUR Super Lig
4,Ozan Tufan,Bursaspor,20,"D(R),M(CR)",32,32,2802,3,7,1,7.12,2014-15,TUR Super Lig
5,Bilal Kisa,Akhisarspor,32,M(C),31,31,2685,6,8,3,7.12,2014-15,TUR Super Lig
6,Ryan Babel,Kasimpasa,29,"M(LR),FW",29,28,2482,9,4,2,7.11,2014-15,TUR Super Lig
7,Avraam Papadopoulos,Trabzonspor,31,D(C),5,5,395,0,1,0,7.09,2014-15,TUR Super Lig
8,Edin Visca,Istanbul Basaksehir,25,AM(LR),34,34,3017,8,2,3,7.09,2014-15,TUR Super Lig
9,Servet Cetin,Yeni Mersin Idmanyurdu,34,D(C),33,33,2970,3,4,3,7.08,2014-15,TUR Super Lig
0,Jagos Vukovic,Konyaspor,27,D(C),21,20,1799,0,0,1,7.08,2014-15,TUR Super Lig
1,Emre,Fenerbahce,35,M(C),26,23,1902,6,2,2,7.08,2014-15,TUR Super Lig
2,Mostapha El Kabir,Genclerbirligi,27,"AM(LR),FW",15,13,1149,4,6,2,7.07,2014-15,TUR Super Lig
3,Ahmet Yilmaz Çalik,Genclerbirligi,21,D(C),29,29,2573,0,1,2,7.07,2014-15,TUR Super Lig
4,Ali Sasal Vural,Eskisehirspor,25,GK,9,8,765,0,0,2,7.06,2014-15,TUR Super Lig
5,Selim Ay,Konyaspor,24,D(C),19,19,1638,1,0,3,7.06,2014-15,TUR Super Lig
6,Sabri Sarioglu,Galatasaray,31,"D(R),M(R)",25,25,2150,0,5,2,7.06,2014-15,TUR Super Lig
7,Burak Yilmaz,Galatasaray,30,"AM(L),FW",28,26,2284,16,5,5,7.05,2014-15,TUR Super Lig
8,Cédric Bakambu,Bursaspor,24,"AM(LR),FW",27,23,1842,13,4,2,7.05,2014-15,TUR Super Lig
9,Mahmut Tekdemir,Istanbul Basaksehir,27,"D(C),DMC",29,29,2577,4,2,3,7.05,2014-15,TUR Super Lig
0,Ryan Donk,Kasimpasa,29,"D(C),DMC",32,32,2880,4,3,2,7.05,2014-15,TUR Super Lig
1,Gökhan Töre,Besiktas,23,"M(LR),FW",28,26,2335,4,5,2,7.05,2014-15,TUR Super Lig
2,Dirk Kuyt,Fenerbahce,35,"M(CLR),FW",32,30,2441,8,5,2,7.04,2014-15,TUR Super Lig
3,Ozer Hurmaci,Trabzonspor,29,M(CLR),25,22,1899,7,2,1,7.04,2014-15,TUR Super Lig
4,Semih Kaya,Galatasaray,24,D(CR),19,19,1638,0,1,1,7.04,2014-15,TUR Super Lig
5,Ibrahim Öztürk,Sivasspor,34,D(C),13,13,1170,1,0,1,7.03,2014-15,TUR Super Lig
6,Daniel Opare,Besiktas,25,"D(CLR),M(R)",6,6,507,1,0,1,7.02,2014-15,TUR Super Lig
7,Burhan Eser,Sivasspor,31,AM(R),31,31,2685,6,6,0,7.02,2014-15,TUR Super Lig
8,Alex Telles,Galatasaray,23,"D(L),M(L)",22,19,1712,1,0,0,7.01,2014-15,TUR Super Lig
9,John Boye,Kayseri Erciyesspor,28,D(C),23,22,1895,2,0,2,7.01,2014-15,TUR Super Lig
0,Orhan Gülle,Kayseri Erciyesspor,23,M(CLR),3,1,136,1,1,1,7.01,2014-15,TUR Super Lig
1,Sener Özbayrakli,Bursaspor,25,D(R),31,31,2790,0,4,2,6.99,2014-15,TUR Super Lig
2,Ugur Demirok,Akhisarspor,27,D(C),13,13,1120,1,0,0,6.99,2014-15,TUR Super Lig
3,Royston Ricky Drenthe,Kayseri Erciyesspor,28,M(CLR),11,8,821,3,1,1,6.99,2014-15,TUR Super Lig
4,Bekir Irtegün,Fenerbahce,31,D(CR),20,18,1637,1,0,0,6.99,2014-15,TUR Super Lig
5,Giray Kacar,Rizespor,30,D(C),28,28,2506,1,1,1,6.98,2014-15,TUR Super Lig
6,Mehmet Uslu,Konyaspor,27,D(L),29,28,2559,0,0,1,6.98,2014-15,TUR Super Lig
7,Manuel da Costa,Sivasspor,29,D(C),24,22,1990,2,2,1,6.98,2014-15,TUR Super Lig
8,Yalcin Ayhan,Istanbul Basaksehir,33,D(C),31,31,2790,1,0,3,6.97,2014-15,TUR Super Lig
9,Ferhat Öztorun,Istanbul Basaksehir,28,D(L),29,29,2504,0,1,3,6.97,2014-15,TUR Super Lig
0,Muhammed Emin Balcilar,Rizespor,19,FW,1,1,90,0,0,0,6.97,2014-15,TUR Super Lig
1,Bülent Cevahir,Balikesirspor,23,D(L),22,21,1927,0,1,0,6.97,2014-15,TUR Super Lig
2,Gabriel Torje,Konyaspor,26,AM(CLR),27,22,2033,5,1,1,6.97,2014-15,TUR Super Lig
3,Olcay Sahan,Besiktas,28,M(CLR),30,27,2137,8,5,3,6.96,2014-15,TUR Super Lig
4,Onur Kivrak,Trabzonspor,28,GK,4,4,360,0,0,0,6.96,2014-15,TUR Super Lig
5,Eren Albayrak,Rizespor,24,"D(L),M(L)",31,30,2653,2,9,2,6.96,2014-15,TUR Super Lig
6,Hamit Altintop,Galatasaray,33,M(CR),23,13,1332,1,0,3,6.96,2014-15,TUR Super Lig
7,Emre Güngör,Karabukspor,31,D(C),13,12,1023,1,0,1,6.95,2014-15,TUR Super Lig
8,Alpaslan Öztürk,Kasimpasa,22,"D(C),DMC",23,22,1799,0,2,1,6.95,2014-15,TUR Super Lig
9,Tolga Ünlü,Akhisarspor,26,D(R),12,12,1080,0,1,0,6.95,2014-15,TUR Super Lig
0,Diego Angelo,Eskisehirspor,29,D(C),20,17,1436,1,0,0,6.95,2014-15,TUR Super Lig
1,Hikmet Balioglu,Genclerbirligi,25,D(C),7,6,543,0,0,0,6.94,2014-15,TUR Super Lig
2,Óscar Cardozo,Trabzonspor,32,FW,29,23,2159,17,1,3,6.94,2014-15,TUR Super Lig
3,Johan Dahlin,Genclerbirligi,29,GK,10,10,900,0,0,1,6.94,2014-15,TUR Super Lig
4,Aatif Chahechouhe,Sivasspor,29,"AM(CL),FW",33,33,2954,13,2,3,6.94,2014-15,TUR Super Lig
5,Serdar Aziz,Bursaspor,25,D(C),27,27,2287,1,0,1,6.94,2014-15,TUR Super Lig
6,Aytaç Kara,Trabzonspor,22,M(C),4,4,331,0,0,0,6.93,2014-15,TUR Super Lig
7,Sercan Kaya,Rizespor,27,M(R),19,13,1342,4,5,1,6.93,2014-15,TUR Super Lig
8,Stéphane Badji,Istanbul Basaksehir,25,DMC,15,14,1253,0,1,0,6.93,2014-15,TUR Super Lig
9,Zydrunas Karcemarskas,Gaziantepspor,32,GK,26,26,2294,0,0,1,6.93,2014-15,TUR Super Lig
0,Emre Çolak,Galatasaray,24,M(CLR),25,14,1266,4,3,1,6.93,2014-15,TUR Super Lig
1,Prejuce Nakoulma,Yeni Mersin Idmanyurdu,28,"AM(LR),FW",31,31,2526,6,6,2,6.92,2014-15,TUR Super Lig
2,Gokcek Vederson,Yeni Mersin Idmanyurdu,34,D(L),32,32,2847,3,5,0,6.92,2014-15,TUR Super Lig
3,Kamil Ahmet Çörekçi,Eskisehirspor,23,"D(LR),M(CR)",30,30,2661,0,2,0,6.92,2014-15,TUR Super Lig
4,Volkan Demirel,Fenerbahce,34,GK,26,26,2275,0,0,3,6.92,2014-15,TUR Super Lig
5,Essaïd Belkalem,Trabzonspor,27,D(C),16,13,1148,2,1,0,6.92,2014-15,TUR Super Lig
6,Ersan Gülüm,Besiktas,28,D(C),27,26,2276,0,0,0,6.92,2014-15,TUR Super Lig
7,Serdar Kurtulus,Besiktas,28,D(R),27,25,2161,0,2,1,6.91,2014-15,TUR Super Lig
8,Ognjen Vranjes,Gaziantepspor,26,D(CR),11,11,886,0,0,2,6.91,2014-15,TUR Super Lig
9,Cenk Ahmet Alkiliç,Kayseri Erciyesspor,28,"D(R),M(LR)",26,25,2161,3,0,4,6.91,2014-15,TUR Super Lig
0,Alper Potuk,Fenerbahce,24,AM(CLR),30,21,2001,3,2,2,6.91,2014-15,TUR Super Lig
1,Anil Karaer,Kayseri Erciyesspor,27,D(CL),30,29,2649,2,5,2,6.91,2014-15,TUR Super Lig
2,Rogelio Funes Mori,Eskisehirspor,24,FW,29,28,2529,8,7,3,6.90,2014-15,TUR Super Lig
3,Elyasa Süme,Gaziantepspor,32,D(C),26,26,2259,0,0,3,6.90,2014-15,TUR Super Lig
4,Ugur Uçar,Istanbul Basaksehir,28,D(R),30,30,2668,0,4,0,6.90,2014-15,TUR Super Lig
5,Sezer Öztürk,Eskisehirspor,30,AM(L),11,10,832,3,2,1,6.90,2014-15,TUR Super Lig
6,Diego,Fenerbahce,30,M(CLR),25,18,1527,3,6,0,6.89,2014-15,TUR Super Lig
7,Adem Büyük,Kasimpasa,28,"AM(CLR),FW",23,21,1845,7,1,2,6.89,2014-15,TUR Super Lig
8,Mehmet Güven,Konyaspor,28,DMC,29,28,2417,1,2,2,6.89,2014-15,TUR Super Lig
9,Andrija Vukovic,Balikesirspor,32,GK,10,10,900,0,0,1,6.89,2014-15,TUR Super Lig
0,Kivanc Karakas,Rizespor,30,DMC,29,29,2332,1,1,0,6.89,2014-15,TUR Super Lig
1,Eray Ataseven,Balikesirspor,22,M(C),23,22,1996,1,0,0,6.89,2014-15,TUR Super Lig
2,Tolgay Arslan,Besiktas,25,M(C),16,11,1028,0,0,0,6.89,2014-15,TUR Super Lig
3,Serkan Balci,Yeni Mersin Idmanyurdu,32,"D(R),DMC",25,25,2185,0,1,1,6.88,2014-15,TUR Super Lig
4,Ramazan Köse,Genclerbirligi,27,GK,15,15,1261,0,0,2,6.88,2014-15,TUR Super Lig
5,Chico,Gaziantepspor,28,"D(CL),DMC",33,33,2970,5,0,2,6.88,2014-15,TUR Super Lig
6,Yasin Öztekin,Galatasaray,28,M(LR),20,14,1179,4,4,1,6.88,2014-15,TUR Super Lig
7,Ziya Erdal,Sivasspor,28,"D(L),M(CL)",21,21,1832,0,0,0,6.88,2014-15,TUR Super Lig
8,Atiba Hutchinson,Besiktas,32,"D(R),DMC",30,27,2497,2,2,0,6.88,2014-15,TUR Super Lig
9,Serkan Kirintili,Rizespor,30,GK,33,33,2970,0,0,3,6.88,2014-15,TUR Super Lig
0,José Bosingwa,Trabzonspor,33,D(CLR),24,24,2101,0,2,0,6.88,2014-15,TUR Super Lig
1,Ogulcan Çaglayan,Kayseri Erciyesspor,19,"M(LR),FW",11,6,572,3,1,2,6.87,2014-15,TUR Super Lig
2,Emre Tasdemir,Bursaspor,20,"D(L),M(L)",13,9,894,0,2,0,6.87,2014-15,TUR Super Lig
3,Ante Kulusic,Balikesirspor,29,D(C),29,28,2490,4,0,1,6.86,2014-15,TUR Super Lig
4,Bruno Alves,Fenerbahce,34,D(C),24,23,1973,0,0,1,6.86,2014-15,TUR Super Lig
5,Fernando Muslera,Galatasaray,29,GK,32,32,2880,0,0,1,6.86,2014-15,TUR Super Lig
6,Cenk Gönen,Besiktas,27,GK,9,8,796,0,0,0,6.86,2014-15,TUR Super Lig
7,Kaya Tarakci,Konyaspor,34,GK,21,21,1855,0,0,1,6.86,2014-15,TUR Super Lig
8,Tarik Çamdal,Galatasaray,24,D(LR),12,10,967,0,0,0,6.85,2014-15,TUR Super Lig
9,Moussa Sow,Fenerbahce,29,"M(LR),FW",33,26,2483,14,5,2,6.85,2014-15,TUR Super Lig
0,Ali Camdali,Konyaspor,31,M(C),30,28,2320,1,1,2,6.85,2014-15,TUR Super Lig
1,Carl Medjani,Trabzonspor,30,"D(C),DMC",30,30,2635,7,2,1,6.85,2014-15,TUR Super Lig
2,Abdou Traoré,Karabukspor,27,"AM(CLR),FW",25,21,1927,10,1,1,6.85,2014-15,TUR Super Lig
3,Ugur Demirok,Trabzonspor,27,D(C),14,12,1086,0,0,0,6.84,2014-15,TUR Super Lig
4,Veysel Sari,Galatasaray,27,"D(CLR),DMC",5,5,367,0,1,0,6.84,2014-15,TUR Super Lig
5,Nizamettin Caliskan,Genclerbirligi,28,M(CLR),7,5,443,0,1,0,6.84,2014-15,TUR Super Lig
6,Márcio Mossoró,Istanbul Basaksehir,32,AM(C),29,26,2291,4,8,1,6.84,2014-15,TUR Super Lig
7,Ricardo Vaz Tê,Akhisarspor,29,"AM(LR),FW",14,5,672,5,5,2,6.84,2014-15,TUR Super Lig
8,Sezgin Coskun,Eskisehirspor,31,"D(C),DMC",18,18,1546,2,0,1,6.84,2014-15,TUR Super Lig
9,Orhan Tasdelen,Akhisarspor,28,D(CL),9,9,757,0,0,1,6.83,2014-15,TUR Super Lig
0,Michael Eneramo,Sivasspor,30,FW,3,1,143,0,1,0,6.83,2014-15,TUR Super Lig
1,Erdem Özgenc,Karabukspor,31,D(R),27,27,2345,2,4,0,6.83,2014-15,TUR Super Lig
2,Orhan Ovacikli,Rizespor,27,D(R),26,25,2272,0,2,1,6.83,2014-15,TUR Super Lig
3,Salih Dursun,Trabzonspor,24,"D(CR),DMC",22,18,1565,1,0,0,6.83,2014-15,TUR Super Lig
4,Volkan Babacan,Istanbul Basaksehir,27,GK,34,34,3060,0,0,3,6.82,2014-15,TUR Super Lig
5,Hasan Kabze,Konyaspor,33,"AM(L),FW",28,23,2086,7,1,2,6.82,2014-15,TUR Super Lig
6,Ömer Sahiner,Konyaspor,24,"D(LR),M(CLR),FW",30,29,2506,2,3,0,6.81,2014-15,TUR Super Lig
7,Ibrahim Sissoko,Eskisehirspor,24,AM(CLR),26,21,1993,1,6,2,6.81,2014-15,TUR Super Lig
8,Muhammet Demir,Gaziantepspor,24,FW,29,29,2443,10,3,1,6.81,2014-15,TUR Super Lig
9,Ludovic Obraniak,Rizespor,31,M(CLR),16,14,1191,2,3,1,6.80,2014-15,TUR Super Lig
0,Irfan Can Kahveci,Genclerbirligi,20,M(CLR),24,16,1434,5,5,1,6.80,2014-15,TUR Super Lig
1,Ramon,Besiktas,27,"D(L),M(L)",26,24,2111,2,1,0,6.80,2014-15,TUR Super Lig
2,Nuno Coelho,Balikesirspor,30,D(C),10,9,790,1,0,0,6.80,2014-15,TUR Super Lig
3,Yusuf Erdogan,Trabzonspor,23,"D(L),M(LR)",22,17,1578,4,4,0,6.80,2014-15,TUR Super Lig
4,Ali Adnan,Rizespor,22,"D(L),M(L)",10,7,561,0,1,2,6.80,2014-15,TUR Super Lig
5,Sercan Yildirim,Balikesirspor,25,"AM(CLR),FW",31,28,2412,8,8,2,6.80,2014-15,TUR Super Lig
6,Lomana Lua Lua,Akhisarspor,35,"AM(C),FW",14,10,946,1,2,0,6.80,2014-15,TUR Super Lig
7,Aziz Behich,Bursaspor,25,"D(LR),M(L)",29,27,2389,0,2,0,6.79,2014-15,TUR Super Lig
8,Leonard Kweuke,Rizespor,28,FW,29,27,2337,12,0,3,6.79,2014-15,TUR Super Lig
9,Baris Yardimci,Gaziantepspor,23,"D(CLR),M(R)",29,29,2566,0,4,0,6.79,2014-15,TUR Super Lig
0,Milan Mitrovic,Yeni Mersin Idmanyurdu,27,D(C),24,21,1954,4,0,0,6.79,2014-15,TUR Super Lig
1,Ermin Zec,Balikesirspor,27,"AM(LR),FW",16,12,1035,7,2,3,6.79,2014-15,TUR Super Lig
2,Erdem Sen,Gaziantepspor,27,DMC,25,25,2163,4,0,1,6.79,2014-15,TUR Super Lig
3,Ousmane Viera,Rizespor,29,D(C),26,26,2288,1,0,0,6.78,2014-15,TUR Super Lig
4,Ertugrul Taskiran,Sivasspor,26,GK,20,20,1800,0,0,0,6.78,2014-15,TUR Super Lig
5,Hakan Balta,Galatasaray,32,D(CL),21,17,1596,1,0,0,6.78,2014-15,TUR Super Lig
6,Veli Kavlak,Besiktas,27,DMC,22,21,1689,1,0,0,6.78,2014-15,TUR Super Lig
7,Erhan Kartal,Kasimpasa,22,D(R),6,4,360,0,1,0,6.78,2014-15,TUR Super Lig
8,Berkay Dabanli,Eskisehirspor,25,D(C),20,16,1553,1,0,0,6.77,2014-15,TUR Super Lig
9,Bruma,Galatasaray,21,AM(CLR),20,14,1176,1,2,0,6.77,2014-15,TUR Super Lig
0,Tunay Torun,Kasimpasa,25,M(CLR),31,26,2291,5,8,1,6.77,2014-15,TUR Super Lig
1,Oscar Scarione,Kasimpasa,30,AM(CR),32,28,2464,13,3,2,6.76,2014-15,TUR Super Lig
2,Hasan Ali Kaldirim,Fenerbahce,26,D(L),13,5,625,0,1,0,6.76,2014-15,TUR Super Lig
3,Birol Parlak,Eskisehirspor,25,D(C),16,11,1097,0,0,1,6.76,2014-15,TUR Super Lig
4,Dusko Tosic,Genclerbirligi,30,D(CL),28,27,2442,1,0,1,6.76,2014-15,TUR Super Lig
5,Efe Halil Özarslan,Yeni Mersin Idmanyurdu,25,D(C),15,9,844,1,0,1,6.76,2014-15,TUR Super Lig
6,Semih Sentürk,Istanbul Basaksehir,32,FW,23,18,1506,11,1,1,6.76,2014-15,TUR Super Lig
7,Atinç Nukan,Besiktas,22,D(C),9,5,471,0,0,0,6.76,2014-15,TUR Super Lig
8,Okan Alkan,Balikesirspor,23,D(R),16,14,1267,0,0,0,6.75,2014-15,TUR Super Lig
9,Valentín Viola,Karabukspor,24,AM(L),21,17,1434,3,5,1,6.75,2014-15,TUR Super Lig
0,Djalma,Konyaspor,28,AM(CLR),24,16,1448,2,2,0,6.75,2014-15,TUR Super Lig
1,Loret Sadiku,Yeni Mersin Idmanyurdu,24,"D(C),DMC",26,26,2283,2,0,2,6.75,2014-15,TUR Super Lig
2,Tomislav Glumac,Balikesirspor,24,D(C),13,13,1170,1,0,1,6.75,2014-15,TUR Super Lig
3,Bogdan Stancu,Genclerbirligi,28,"AM(CL),FW",24,24,2078,9,0,1,6.75,2014-15,TUR Super Lig
4,Guido Kocer,Genclerbirligi,27,AM(LR),20,15,1290,2,3,0,6.74,2014-15,TUR Super Lig
5,Sefa Yilmaz,Trabzonspor,25,"AM(LR),FW",21,16,1347,6,3,0,6.74,2014-15,TUR Super Lig
6,Hürriyet Gücer,Eskisehirspor,34,DMC,21,18,1402,2,1,2,6.74,2014-15,TUR Super Lig
7,Emrullah Salk,Balikesirspor,28,GK,22,22,1980,0,0,2,6.74,2014-15,TUR Super Lig
8,Welliton,Yeni Mersin Idmanyurdu,29,FW,30,23,2099,10,5,1,6.74,2014-15,TUR Super Lig
9,Tolga Zengin,Besiktas,32,GK,17,17,1410,0,1,1,6.73,2014-15,TUR Super Lig
0,Theofanis Gekas,Akhisarspor,35,FW,24,22,1996,12,2,1,6.73,2014-15,TUR Super Lig
1,Nihat Sahin,Yeni Mersin Idmanyurdu,26,GK,22,21,1928,0,0,1,6.73,2014-15,TUR Super Lig
2,Larrys Mabiala,Karabukspor,28,D(C),31,31,2790,0,0,0,6.73,2014-15,TUR Super Lig
3,Musa Çagiran,Karabukspor,23,M(C),28,23,2022,4,1,1,6.73,2014-15,TUR Super Lig
4,Jacques Zoua,Kayseri Erciyesspor,24,"AM(LR),FW",23,20,1836,8,0,1,6.73,2014-15,TUR Super Lig
5,Samba Sow,Karabukspor,26,M(C),18,14,1277,1,0,1,6.73,2014-15,TUR Super Lig
6,Hakan Aslantas,Genclerbirligi,30,D(R),33,31,2858,0,4,0,6.73,2014-15,TUR Super Lig
7,Michal Kadlec,Fenerbahce,31,D(CL),12,10,886,1,0,0,6.73,2014-15,TUR Super Lig
8,Custódio,Akhisarspor,32,DMC,15,15,1159,2,1,0,6.73,2014-15,TUR Super Lig
9,Ismail Konuk,Akhisarspor,27,D(C),24,19,1824,1,0,0,6.73,2014-15,TUR Super Lig
0,Tomas Sivok,Besiktas,32,D(C),17,15,1365,0,1,0,6.73,2014-15,TUR Super Lig
1,Demba Camara,Gaziantepspor,21,"AM(L),FW",11,7,705,2,0,1,6.73,2014-15,TUR Super Lig
2,Senol Can,Gaziantepspor,32,D(L),33,33,2923,0,0,0,6.72,2014-15,TUR Super Lig
3,Deniz Kadah,Rizespor,29,"AM(CL),FW",29,18,1741,9,3,1,6.72,2014-15,TUR Super Lig
4,Deniz Yilmaz,Trabzonspor,27,"AM(R),FW",13,10,911,2,0,0,6.72,2014-15,TUR Super Lig
5,Ugur Demirkol,Kayseri Erciyesspor,25,D(CLR),1,1,90,0,0,0,6.72,2014-15,TUR Super Lig
6,Doga Kaya,Genclerbirligi,31,DMC,22,21,1748,0,0,0,6.72,2014-15,TUR Super Lig
7,Ugur Akdemir,Balikesirspor,27,D(R),20,18,1535,0,1,0,6.72,2014-15,TUR Super Lig
8,Eray Birniçan,Gaziantepspor,27,GK,9,8,765,0,0,0,6.71,2014-15,TUR Super Lig
9,John Chibuike,Gaziantepspor,27,"AM(CR),FW",27,22,1883,6,3,1,6.71,2014-15,TUR Super Lig
0,Eren Derdiyok,Kasimpasa,27,FW,7,2,284,2,2,0,6.71,2014-15,TUR Super Lig
1,Ronald Vargas,Balikesirspor,29,AM(C),25,17,1501,6,3,1,6.71,2014-15,TUR Super Lig
2,Güray Vural,Akhisarspor,27,"D(L),M(CLR)",31,31,2729,3,3,0,6.71,2014-15,TUR Super Lig
3,Ömer Sismanoglu,Eskisehirspor,26,"AM(C),FW",22,18,1471,9,1,0,6.71,2014-15,TUR Super Lig
4,Emrah Tuncel,Akhisarspor,28,GK,6,6,540,0,0,0,6.71,2014-15,TUR Super Lig
5,Kerem Can Akyuz,Balikesirspor,26,D(CLR),2,2,180,0,0,0,6.71,2014-15,TUR Super Lig
6,Serkan Yanik,Yeni Mersin Idmanyurdu,28,D(CLR),4,3,281,0,0,0,6.70,2014-15,TUR Super Lig
7,Guy-Michel Landel,Genclerbirligi,25,M(C),14,12,986,2,2,0,6.70,2014-15,TUR Super Lig
8,Raul Meireles,Fenerbahce,32,M(C),23,17,1371,2,2,0,6.70,2014-15,TUR Super Lig
9,Elvis Kokalovic,Konyaspor,27,D(C),25,20,1791,0,0,2,6.70,2014-15,TUR Super Lig
0,Caner Osmanpasa,Kayseri Erciyesspor,27,D(CR),26,26,2205,1,0,0,6.70,2014-15,TUR Super Lig
1,Korcan Çelikay,Sivasspor,28,GK,14,14,1260,0,0,1,6.69,2014-15,TUR Super Lig
2,Adem Kocak,Sivasspor,32,DMC,31,30,2616,0,2,0,6.69,2014-15,TUR Super Lig
3,Özgür Çek,Eskisehirspor,25,"D(L),M(L)",15,11,947,0,2,0,6.69,2014-15,TUR Super Lig
4,Bertul Kocabas,Karabukspor,23,D(R),8,5,587,0,0,0,6.68,2014-15,TUR Super Lig
5,Harun Tekin,Bursaspor,26,GK,34,34,2987,0,0,1,6.68,2014-15,TUR Super Lig
6,Mehmet Secme,Kayseri Erciyesspor,19,FW,3,1,116,1,0,0,6.68,2014-15,TUR Super Lig
7,Ibrahim Pehlivan,Genclerbirligi,22,D(CL),12,11,927,0,0,0,6.68,2014-15,TUR Super Lig
8,Khalifa Jabbie,Balikesirspor,22,DMC,10,8,754,1,0,0,6.68,2014-15,TUR Super Lig
9,Pierre Webó,Fenerbahce,33,FW,26,9,1116,8,4,0,6.67,2014-15,TUR Super Lig
0,Ugur Inceman,Konyaspor,34,M(C),25,22,1966,1,1,1,6.67,2014-15,TUR Super Lig
1,Kaan Kanak,Eskisehirspor,25,"D(L),M(LR)",24,22,1830,2,2,2,6.67,2014-15,TUR Super Lig
2,Murat Akça,Karabukspor,25,D(C),23,17,1594,1,0,0,6.67,2014-15,TUR Super Lig
3,Oktay Delibalta,Yeni Mersin Idmanyurdu,30,AM(C),19,17,1372,5,1,1,6.67,2014-15,TUR Super Lig
4,Kevin Constant,Trabzonspor,28,"D(L),M(CL)",14,12,1031,0,1,0,6.67,2014-15,TUR Super Lig
5,Sedat Bayrak,Genclerbirligi,34,D(C),15,13,1064,0,0,0,6.66,2014-15,TUR Super Lig
6,Vítor Gomes,Balikesirspor,28,M(C),13,12,1082,0,0,0,6.66,2014-15,TUR Super Lig
7,Lasha Dvali,Kasimpasa,20,D(CL),10,9,795,0,0,0,6.66,2014-15,TUR Super Lig
