,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
1,Ilyes Housni,2022-23,19,FW,PSG,1,0,10,0,0,0,6.07,FRA Ligue 1
2,Guela Doué,2022-23,21,D(CLR),Rennes,2,0,10,0,0,0,6.07,FRA Ligue 1
3,Béni Makouana,2022-23,21,FW,Montpellier,8,1,194,0,0,0,6.06,FRA Ligue 1
4,Karamoko Dembélé,2022-23,21,FW,Brest,15,0,165,0,0,0,6.06,FRA Ligue 1
5,Sérigné Faye,2022-23,20,FW,Montpellier,2,0,35,0,0,0,6.05,FRA Ligue 1
6,Mamadou Sarr,2022-23,19,D(CLR),Lyon,1,0,7,0,0,0,6.05,FRA Ligue 1
7,Florian Chabrolle,2022-23,26,M(CLR),AC Ajaccio,7,3,325,0,0,0,6.04,FRA Ligue 1
8,Irvin Cardona,2022-23,27,"AM(L),FW",Brest,10,1,225,0,0,0,6.04,FRA Ligue 1
9,Rafik Guitane,2022-23,25,AM(CR),Reims,1,0,2,0,0,0,6.04,FRA Ligue 1
0,Thibault Tamas,2022-23,23,D(CLR),Montpellier,1,0,9,0,0,0,6.04,FRA Ligue 1
1,Alberth Elis,2022-23,28,"AM(LR),FW",Brest,10,2,253,0,0,0,6.04,FRA Ligue 1
2,El Bilal Touré,2022-23,22,FW,Reims,3,1,91,0,0,0,6.04,FRA Ligue 1
3,Jason Berthomier,2022-23,34,AM(C),Clermont Foot,2,0,21,0,0,0,6.04,FRA Ligue 1
4,Alan Do Marcolino,2022-23,22,FW,Rennes,3,0,16,0,0,0,6.03,FRA Ligue 1
5,Kévin Keben,2022-23,20,D(CLR),Toulouse,11,4,357,0,0,0,6.03,FRA Ligue 1
6,Christopher Wooh,2022-23,22,D(C),Lens,1,0,3,0,0,0,6.02,FRA Ligue 1
7,Isaak Touré,2022-23,21,D(C),Marseille,5,0,66,0,0,0,6.02,FRA Ligue 1
8,Yanis Begraoui,2022-23,23,FW,Toulouse,3,1,64,0,0,0,6.02,FRA Ligue 1
9,Saïd Hamulic,2022-23,23,FW,Toulouse,6,0,101,0,0,0,6.01,FRA Ligue 1
0,Alexandre Letellier,2022-23,33,GK,PSG,1,0,10,0,0,0,6.01,FRA Ligue 1
1,Amine Messoussa,2022-23,19,FW,Lille,1,0,1,0,0,0,6.00,FRA Ligue 1
2,Andréa Dacourt,2022-23,19,M(CLR),Nice,1,0,1,0,0,0,6.00,FRA Ligue 1
3,Axel Gueguin,2022-23,19,FW,Montpellier,5,0,21,0,0,0,6.00,FRA Ligue 1
4,Mohamed El Arouch,2022-23,20,M(CLR),Lyon,1,0,1,0,0,0,6.00,FRA Ligue 1
5,Paolo Lebas,2022-23,21,M(CLR),AC Ajaccio,1,0,55,0,0,0,6.00,FRA Ligue 1
6,Romain Salin,2022-23,40,GK,Rennes,1,1,1,0,0,0,6.00,FRA Ligue 1
7,Simon Ramet,2022-23,21,D(CLR),Lille,1,0,1,0,0,0,6.00,FRA Ligue 1
8,Théo Trinker,2022-23,23,M(CLR),Nice,1,0,1,0,0,0,6.00,FRA Ligue 1
9,Danel Dongmo,2022-23,23,M(CLR),Troyes,2,0,19,0,0,0,5.99,FRA Ligue 1
0,Yoann Touzghar,2022-23,37,FW,AC Ajaccio,11,5,447,0,0,0,5.98,FRA Ligue 1
1,Adrian Grbic,2022-23,28,FW,Lorient,2,0,23,0,0,0,5.98,FRA Ligue 1
2,Ignatius Ganago,2022-23,25,"AM(LR),FW",Lens,4,0,58,0,0,0,5.98,FRA Ligue 1
3,Adam Buksa,2022-23,28,FW,Lens,8,0,94,0,0,0,5.98,FRA Ligue 1
4,Moussa Djitté,2022-23,24,FW,AC Ajaccio,6,1,134,0,0,0,5.97,FRA Ligue 1
5,Patrick Berg,2022-23,26,DMC,Lens,3,0,22,0,0,0,5.97,FRA Ligue 1
6,Anthony Khelifa,2022-23,18,D(CLR),AC Ajaccio,2,0,9,0,0,0,5.97,FRA Ligue 1
7,Dany Jean,2022-23,21,M(CLR),Strasbourg,2,0,12,0,0,0,5.96,FRA Ligue 1
8,Jason Mbock,2022-23,24,FW,Angers,2,0,23,0,0,0,5.95,FRA Ligue 1
9,Salim Ben Seghir,2022-23,21,FW,Marseille,1,0,4,0,0,0,5.92,FRA Ligue 1
0,François Mughe,2022-23,20,FW,Marseille,1,0,10,0,0,0,5.88,FRA Ligue 1
1,François-Joseph Sollacaro,2022-23,30,GK,AC Ajaccio,7,7,541,0,0,0,5.86,FRA Ligue 1
2,Ouparine Djoco,2022-23,26,GK,Clermont Foot,1,1,90,0,0,0,5.82,FRA Ligue 1
3,Mathis Hamdi,2022-23,20,D(CLR),Troyes,2,0,68,0,0,0,5.78,FRA Ligue 1
4,Pedro Mendes,2022-23,33,D(CR),Montpellier,1,0,12,0,0,0,5.72,FRA Ligue 1
5,Léo Jardim,2022-23,29,GK,Lille,6,6,540,0,0,0,5.66,FRA Ligue 1
6,Christian Mawissa Elebi,2022-23,19,D(CLR),Toulouse,2,1,97,0,0,0,5.65,FRA Ligue 1
