,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
7,Emanuel Vignato,2022-23,24,AM(CL),Empoli,5,0,52,1,0,0,6.31,ITA Serie A
8,Brian Bayeye,2022-23,24,M(CLR),Torino,2,1,63,0,0,0,6.31,ITA Serie A
9,Gianluca Pegolo,2022-23,43,GK,Sassuolo,2,2,180,0,0,0,6.31,ITA Serie A
0,Lorenzo Colombo,2022-23,22,FW,Lecce,33,18,1518,5,2,0,6.30,ITA Serie A
1,Kristian Thorstvedt,2022-23,25,M(C),Sassuolo,31,13,1133,2,1,0,6.30,ITA Serie A
2,Franco Carboni,2022-23,21,D(CLR),Monza,3,0,63,0,0,0,6.30,ITA Serie A
3,Raoul Bellanova,2022-23,24,M(R),Inter,18,3,489,0,0,0,6.29,ITA Serie A
4,Jaime Báez,2022-23,29,FW,Cremonese,2,1,96,0,0,0,6.29,ITA Serie A
5,Eldor Shomurodov,2022-23,29,FW,Spezia,15,9,807,1,1,0,6.29,ITA Serie A
6,Yayah Kallon,2022-23,23,AM(C),Verona,22,8,856,1,1,0,6.28,ITA Serie A
7,Giovanni Simeone,2022-23,29,"AM(R),FW",Napoli,25,1,389,4,1,0,6.28,ITA Serie A
8,Andreaw Gravillon,2022-23,26,D(CR),Torino,7,4,312,0,0,0,6.28,ITA Serie A
9,Tolgay Arslan,2022-23,34,M(C),Udinese,36,12,1197,1,0,0,6.28,ITA Serie A
0,Valerio Verre,2022-23,30,"AM(CL),FW",Sampdoria,18,6,674,0,0,0,6.28,ITA Serie A
1,Michel Adopo,2022-23,24,M(CLR),Torino,9,3,260,0,0,0,6.28,ITA Serie A
2,Lorenzo De Silvestri,2022-23,36,"D(R),M(R)",Bologna,15,6,667,1,0,0,6.28,ITA Serie A
3,Nicolas Haas,2022-23,28,M(C),Empoli,24,12,1160,1,1,0,6.27,ITA Serie A
4,Giulio Maggiore,2022-23,26,M(C),Salernitana,16,11,900,0,0,0,6.27,ITA Serie A
5,Mario Gila,2022-23,24,D(C),Lazio,4,0,86,0,0,0,6.27,ITA Serie A
6,Federico Bonazzoli,2022-23,27,"AM(C),FW",Salernitana,24,12,1119,2,1,0,6.27,ITA Serie A
7,Roberto Gagliardini,2022-23,30,DMC,Inter,19,7,777,0,0,0,6.27,ITA Serie A
8,Gonzalo Escalante,2022-23,31,DMC,Cremonese,9,7,556,0,1,0,6.26,ITA Serie A
9,Samuele Vignato,2022-23,20,FW,Monza,5,0,56,0,1,0,6.26,ITA Serie A
0,Luka Romero,2022-23,19,M(CLR),Lazio,6,1,148,1,0,0,6.26,ITA Serie A
1,Francesco Rossi,2022-23,33,GK,Atalanta,1,0,2,0,0,0,6.26,ITA Serie A
2,Benjamin Tahirovic,2022-23,21,DMC,Roma,11,4,352,0,0,0,6.26,ITA Serie A
3,Joaquín Sosa,2022-23,22,D(C),Bologna,10,7,687,0,0,0,6.26,ITA Serie A
4,Yacine Adli,2022-23,24,M(C),AC Milan,6,1,141,0,0,0,6.25,ITA Serie A
5,Szymon Zurkowski,2022-23,26,M(C),Spezia,10,3,425,0,0,0,6.25,ITA Serie A
6,Emmanuel Gyasi,2022-23,30,"M(LR),FW",Spezia,35,35,2838,2,0,0,6.25,ITA Serie A
7,Szymon Zurkowski,2022-23,26,M(C),Fiorentina,2,0,30,0,1,0,6.25,ITA Serie A
8,Mattia Valoti,2022-23,31,AM(CL),Monza,16,4,445,0,0,0,6.25,ITA Serie A
9,Kristjan Asllani,2022-23,22,M(C),Inter,20,5,580,0,0,0,6.25,ITA Serie A
0,Andrea Belotti,2022-23,30,FW,Roma,31,11,1135,0,2,0,6.25,ITA Serie A
1,Tanguy Ndombélé,2022-23,27,M(C),Napoli,30,8,793,1,0,0,6.24,ITA Serie A
2,Jeison Murillo,2022-23,32,D(C),Sampdoria,20,12,1058,0,0,0,6.24,ITA Serie A
3,Kaan Ayhan,2022-23,29,"D(CR),DMC",Sassuolo,10,5,543,0,0,0,6.24,ITA Serie A
4,Kevin Lasagna,2022-23,32,"AM(CL),FW",Verona,26,17,1575,1,2,0,6.23,ITA Serie A
5,Nicolò Cocetta,2022-23,20,D(CLR),Udinese,1,0,31,0,0,0,6.23,ITA Serie A
6,Tommaso Cassandro,2022-23,24,D(CLR),Lecce,1,0,12,0,0,0,6.23,ITA Serie A
7,Demba Seck,2022-23,23,FW,Torino,19,6,516,0,0,0,6.23,ITA Serie A
8,Simone Romagnoli,2022-23,34,D(C),Lecce,7,1,164,0,0,0,6.22,ITA Serie A
9,Ignacio Pussetto,2022-23,28,"AM(CLR),FW",Sampdoria,5,1,150,0,0,0,6.22,ITA Serie A
0,Alberto Basso,2022-23,20,FW,Cremonese,1,0,16,0,0,0,6.22,ITA Serie A
1,Filippo Missori,2022-23,20,D(CLR),Roma,3,2,181,0,0,0,6.22,ITA Serie A
2,Toma Basic,2022-23,27,M(C),Lazio,25,4,499,1,0,0,6.22,ITA Serie A
3,Lukas Vorlicky,2022-23,22,FW,Atalanta,3,0,23,0,0,0,6.22,ITA Serie A
4,Liam Henderson,2022-23,28,AM(C),Empoli,25,11,1004,0,1,0,6.22,ITA Serie A
5,Nicolò Zaniolo,2022-23,25,"AM(CR),FW",Roma,13,12,898,1,0,0,6.21,ITA Serie A
6,Kristoffer Askildsen,2022-23,23,M(C),Lecce,21,7,724,0,0,0,6.21,ITA Serie A
7,Giacomo Quagliata,2022-23,24,D(L),Cremonese,20,6,693,0,1,0,6.21,ITA Serie A
8,Florian Thauvin,2022-23,31,"M(CLR),FW",Udinese,16,5,543,0,0,0,6.21,ITA Serie A
9,Alessio Zerbin,2022-23,25,FW,Napoli,10,2,193,0,0,0,6.21,ITA Serie A
0,Pietro Pellegri,2022-23,23,FW,Torino,18,4,460,2,0,0,6.20,ITA Serie A
1,Petko Hristov,2022-23,25,D(C),Spezia,9,4,363,0,0,0,6.20,ITA Serie A
2,Andrea Barberis,2022-23,30,M(C),Monza,9,3,332,0,1,0,6.20,ITA Serie A
3,Emil Ceïde,2022-23,23,FW,Sassuolo,19,5,505,0,1,0,6.20,ITA Serie A
4,Grégoire Defrel,2022-23,33,"AM(CR),FW",Sassuolo,27,13,1168,2,1,1,6.20,ITA Serie A
5,Viktor Kovalenko,2022-23,28,M(C),Spezia,18,7,549,0,0,0,6.19,ITA Serie A
6,Salvatore Molina,2022-23,32,"DMC,M(LR)",Monza,5,1,229,0,0,0,6.19,ITA Serie A
7,Tiémoué Bakayoko,2022-23,30,DMC,AC Milan,3,0,38,0,0,0,6.19,ITA Serie A
8,Tio Cipot,2022-23,21,FW,Spezia,8,0,133,0,0,0,6.19,ITA Serie A
9,Emanuel Vignato,2022-23,24,AM(CL),Bologna,8,2,239,0,1,0,6.19,ITA Serie A
0,Erik Botheim,2022-23,24,"AM(C),FW",Salernitana,28,9,858,1,3,0,6.19,ITA Serie A
1,Simone Pafundi,2022-23,18,M(CLR),Udinese,8,0,76,0,0,0,6.19,ITA Serie A
2,Emirhan Ilkhan,2022-23,20,M(C),Torino,4,1,88,0,0,0,6.19,ITA Serie A
3,Youssef Maleh,2022-23,26,M(C),Lecce,17,7,672,0,1,0,6.18,ITA Serie A
4,Ronaldo Vieira,2022-23,26,DMC,Sampdoria,16,8,815,0,0,0,6.18,ITA Serie A
5,Michel Aebischer,2022-23,27,M(CR),Bologna,32,18,1541,1,0,0,6.18,ITA Serie A
6,Agustín Álvarez,2022-23,23,FW,Sassuolo,22,1,351,1,1,0,6.18,ITA Serie A
7,Mato Jajalo,2022-23,36,M(C),Udinese,3,0,61,0,0,0,6.18,ITA Serie A
8,Warren Bondo,2022-23,20,M(CLR),Monza,4,0,56,0,0,0,6.18,ITA Serie A
9,Diego Demme,2022-23,32,DMC,Napoli,7,2,144,0,0,0,6.17,ITA Serie A
0,Jesé,2022-23,31,"AM(LR),FW",Sampdoria,11,1,203,1,1,0,6.17,ITA Serie A
1,Niklas Pyyhtia,2022-23,20,M(CLR),Bologna,6,0,103,0,1,0,6.16,ITA Serie A
2,Francesco Caputo,2022-23,37,FW,Sampdoria,15,13,1100,1,0,0,6.16,ITA Serie A
3,Marash Kumbulla,2022-23,24,D(C),Roma,7,5,263,0,0,0,6.15,ITA Serie A
4,Aster Vranckx,2022-23,21,M(C),AC Milan,9,2,237,0,0,0,6.15,ITA Serie A
5,Ivan Radovanovic,2022-23,36,"D(C),DMC",Salernitana,10,7,672,0,0,0,6.15,ITA Serie A
6,Kristijan Bistrovic,2022-23,26,DMC,Lecce,11,5,460,0,0,0,6.15,ITA Serie A
7,Nicolò Rovella,2022-23,22,DMC,Juventus,3,0,23,0,0,0,6.15,ITA Serie A
8,Fabio Quagliarella,2022-23,41,FW,Sampdoria,23,7,797,1,1,0,6.14,ITA Serie A
9,Salvador Ferrer,2022-23,26,D(R),Spezia,5,0,130,0,0,0,6.14,ITA Serie A
0,Gerard Yepes,2022-23,22,M(CLR),Sampdoria,5,2,198,0,0,0,6.14,ITA Serie A
1,Jack Hendry,2022-23,29,D(C),Cremonese,4,2,218,0,0,0,6.14,ITA Serie A
2,Matteo Lovato,2022-23,24,D(C),Salernitana,17,8,810,0,0,0,6.14,ITA Serie A
3,Emirhan Ilkhan,2022-23,20,M(C),Sampdoria,8,0,102,0,0,0,6.14,ITA Serie A
4,Mattia Destro,2022-23,33,FW,Empoli,17,6,567,1,0,0,6.14,ITA Serie A
5,Nicola Murru,2022-23,29,"D(L),M(L)",Sampdoria,20,5,775,0,0,0,6.14,ITA Serie A
6,Valentin Antov,2022-23,23,D(C),Monza,9,2,301,0,0,0,6.13,ITA Serie A
7,João Moutinho,2022-23,26,"D(L),M(L)",Spezia,4,0,57,0,0,0,6.13,ITA Serie A
8,Antonio Iervolino,2022-23,21,M(CLR),Salernitana,1,0,5,0,0,0,6.13,ITA Serie A
9,Giulio Donati,2022-23,34,"D(CLR),M(R)",Monza,9,5,424,1,0,0,6.13,ITA Serie A
0,Thórir Helgason,2022-23,23,M(C),Lecce,12,2,215,0,0,0,6.13,ITA Serie A
1,Youssef Maleh,2022-23,26,M(C),Fiorentina,7,4,299,0,0,0,6.13,ITA Serie A
2,Matteo Cancellieri,2022-23,22,FW,Lazio,20,1,237,0,0,0,6.12,ITA Serie A
3,Marios Oikonomou,2022-23,31,D(C),Sampdoria,6,3,220,0,0,0,6.12,ITA Serie A
4,Alessandro Cortinovis,2022-23,23,M(CLR),Verona,1,0,6,0,0,0,6.12,ITA Serie A
5,Antonio Mirante,2022-23,41,GK,AC Milan,1,0,1,0,0,0,6.12,ITA Serie A
6,Jordan Majchrzak,2022-23,19,FW,Roma,1,0,13,0,0,0,6.12,ITA Serie A
7,Alessandro Bianco,2022-23,21,M(CLR),Fiorentina,7,2,151,0,0,0,6.12,ITA Serie A
8,Mert Müldür,2022-23,25,D(R),Sassuolo,2,1,13,0,0,0,6.12,ITA Serie A
9,Tommaso Milanese,2022-23,22,M(CLR),Cremonese,2,0,27,0,0,0,6.12,ITA Serie A
0,Riccardo Marchizza,2022-23,26,D(L),Sassuolo,10,3,281,0,1,0,6.11,ITA Serie A
1,Hans Nicolussi Caviglia,2022-23,24,M(C),Salernitana,12,6,585,1,0,0,6.11,ITA Serie A
2,Roberto Piccoli,2022-23,23,FW,Verona,7,2,189,0,0,0,6.11,ITA Serie A
3,Leandro Sanca,2022-23,24,FW,Spezia,4,0,29,0,0,0,6.10,ITA Serie A
4,Marco D'Alessandro,2022-23,33,M(LR),Monza,8,3,287,0,0,0,6.10,ITA Serie A
5,Daniele Montevago,2022-23,21,FW,Sampdoria,6,3,228,0,0,0,6.10,ITA Serie A
6,Eldor Shomurodov,2022-23,29,FW,Roma,6,1,115,0,0,0,6.09,ITA Serie A
7,Ronaldo Vieira,2022-23,26,DMC,Torino,2,0,15,0,0,0,6.09,ITA Serie A
8,Gonzalo Villar,2022-23,26,DMC,Sampdoria,15,8,695,0,0,0,6.08,ITA Serie A
9,Diego Valencia,2022-23,24,FW,Salernitana,12,0,222,0,0,0,6.08,ITA Serie A
0,Flavio Paoletti,2022-23,21,M(CLR),Sampdoria,12,1,279,0,0,0,6.07,ITA Serie A
1,Lorenzo Malagrida,2022-23,20,M(CLR),Sampdoria,6,0,105,0,0,0,6.07,ITA Serie A
2,Tommaso Barbieri,2022-23,22,D(CLR),Juventus,3,2,110,0,0,0,6.07,ITA Serie A
3,Christian Gytkjær,2022-23,34,FW,Monza,22,3,539,1,0,0,6.07,ITA Serie A
4,Filippo Romagna,2022-23,27,D(C),Sassuolo,2,0,46,0,0,0,6.07,ITA Serie A
5,Marcin Listkowski,2022-23,26,FW,Lecce,5,0,75,0,0,0,6.06,ITA Serie A
6,Joel Voelkerling Persson,2022-23,21,FW,Lecce,9,0,91,0,0,0,6.06,ITA Serie A
7,Vivaldo Semedo,2022-23,19,FW,Udinese,5,0,30,0,0,0,6.05,ITA Serie A
8,Felix Afena-Gyan,2022-23,21,FW,Cremonese,23,7,812,0,0,0,6.04,ITA Serie A
9,Karim Zedadka,2022-23,24,M(CLR),Napoli,3,0,19,0,0,0,6.04,ITA Serie A
0,Valentín Carboni,2022-23,19,M(CLR),Inter,5,0,21,0,0,0,6.04,ITA Serie A
1,David Strelec,2022-23,23,FW,Spezia,7,1,165,0,0,0,6.04,ITA Serie A
2,Antonio Raimondo,2022-23,20,FW,Bologna,2,0,13,0,0,0,6.04,ITA Serie A
3,Julius Beck,2022-23,19,M(CLR),Spezia,1,0,9,0,0,0,6.03,ITA Serie A
4,Pablo Rodríguez,2022-23,23,FW,Lecce,4,0,50,0,0,0,6.03,ITA Serie A
5,Raimonds Krollis,2022-23,22,FW,Spezia,4,0,32,0,0,0,6.03,ITA Serie A
6,Gvidas Gineitis,2022-23,20,M(C),Torino,3,2,137,0,0,0,6.02,ITA Serie A
7,Samuel Di Carmine,2022-23,35,FW,Cremonese,2,0,26,0,0,0,6.02,ITA Serie A
8,Leonardo Buta,2022-23,22,D(CLR),Udinese,2,0,15,0,0,0,6.02,ITA Serie A
9,Mattia Zanotti,2022-23,21,D(CLR),Inter,2,0,26,0,0,0,6.02,ITA Serie A
0,Deyovaisio Zeefuik,2022-23,26,"D(R),M(R)",Verona,1,0,9,0,0,0,6.01,ITA Serie A
1,Mert Çetin,2022-23,27,D(C),Lecce,1,1,21,0,0,0,6.01,ITA Serie A
2,Ajdin Hrustic,2022-23,28,M(CLR),Verona,6,3,226,0,0,0,6.00,ITA Serie A
3,Antonín Barák,2022-23,29,AM(CR),Verona,1,0,23,0,0,0,6.00,ITA Serie A
4,Duccio Degli Innocenti,2022-23,21,M(CLR),Empoli,1,0,1,0,0,0,6.00,ITA Serie A
5,Herculano Nabian,2022-23,20,FW,Empoli,1,0,1,0,0,0,6.00,ITA Serie A
6,Marco Bertini,2022-23,22,M(CLR),Lazio,1,0,1,0,0,0,6.00,ITA Serie A
7,Mihailo Ivanovic,2022-23,19,FW,Sampdoria,1,0,2,0,0,0,6.00,ITA Serie A
8,Niccolò Pisilli,2022-23,19,M(CLR),Roma,1,0,1,0,0,0,6.00,ITA Serie A
9,Stefan Radu,2022-23,37,D(CL),Lazio,2,1,2,0,0,0,6.00,ITA Serie A
0,Telasco Segovia,2022-23,21,M(CLR),Sampdoria,1,0,1,0,0,0,6.00,ITA Serie A
1,Jacopo Sala,2022-23,32,"D(LR),M(CR)",Spezia,6,1,108,0,0,0,5.99,ITA Serie A
2,Emmanuel Ekong,2022-23,22,FW,Empoli,2,0,18,0,0,0,5.99,ITA Serie A
3,Franck Ribéry,2022-23,41,"AM(CL),FW",Salernitana,1,0,36,0,0,0,5.98,ITA Serie A
4,Jacopo Segre,2022-23,27,M(CLR),Torino,1,0,20,0,0,0,5.98,ITA Serie A
5,Mikael Ellertsson,2022-23,22,M(CLR),Spezia,11,1,164,0,0,0,5.98,ITA Serie A
6,Federico Marchetti,2022-23,41,GK,Spezia,2,1,66,0,0,0,5.96,ITA Serie A
7,Andrea Carboni,2022-23,23,D(C),Monza,4,1,164,0,0,0,5.94,ITA Serie A
8,Julian Kristoffersen,2022-23,27,FW,Salernitana,1,0,17,0,0,0,5.94,ITA Serie A
9,Christian Acella,2022-23,22,M(CLR),Cremonese,1,0,14,0,0,0,5.91,ITA Serie A
0,Samir Ujkani,2022-23,36,GK,Empoli,1,0,6,0,0,0,5.91,ITA Serie A
1,Lorenzo Tonelli,2022-23,34,D(C),Empoli,2,1,20,0,0,0,5.89,ITA Serie A
2,Kastriot Dermaku,2022-23,32,D(C),Lecce,1,0,33,0,0,0,5.89,ITA Serie A
3,Manuel De Luca,2022-23,26,FW,Sampdoria,2,0,43,0,0,0,5.88,ITA Serie A
4,Andrea Conti,2022-23,30,"D(R),M(R)",Sampdoria,1,0,22,0,0,0,5.87,ITA Serie A
5,Brandon Soppy,2022-23,22,"D(R),M(LR)",Udinese,1,1,90,0,0,0,5.87,ITA Serie A
6,Luca Marrone,2022-23,34,"D(C),DMC",Monza,2,2,136,0,0,0,5.86,ITA Serie A
7,Giacomo Raspadori,2022-23,24,"AM(CL),FW",Sassuolo,1,0,45,0,0,0,5.81,ITA Serie A
8,Marko Lazetic,2022-23,20,FW,AC Milan,1,0,7,0,0,0,5.79,ITA Serie A
9,Bruno Amione,2022-23,22,D(C),Verona,1,1,58,0,0,0,5.78,ITA Serie A
0,Alessio Cragno,2022-23,30,GK,Monza,1,1,90,0,0,0,5.61,ITA Serie A
1,Luís Maximiano,2022-23,25,GK,Lazio,1,1,6,0,0,0,5.33,ITA Serie A
2,Alessandro Russo,2022-23,23,GK,Sassuolo,1,1,90,0,0,0,5.26,ITA Serie A
